===2023-05-30 21:20:49===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Best site-White_Male               (9)  | Epoch:28 | Val Acc: 0.5000
 Best site-White_Female             (8)  | Epoch:28 | Val Acc: 0.3889
 Best site-White_Male               (0)  | Epoch:28 | Val Acc: 0.4231
 Best site-White_Female             (10) | Epoch:28 | Val Acc: 0.4103
 Best site-White_Male               (3)  | Epoch:28 | Val Acc: 0.4483
 Best site-White_Female             (1)  | Epoch:28 | Val Acc: 0.3882
 Best site-White_Male               (3)  | Epoch:28 | Val Acc: 0.3120
 Best site-White_Female             (1)  | Epoch:28 | Val Acc: 0.3967
 Best site-White_Male               (3)  | Epoch:28 | Val Acc: 0.4096
 Best site-White_Female             (1)  | Epoch:28 | Val Acc: 0.4116
 Best site-Latino_Hispanic_Male     (3)  | Epoch:28 | Val Acc: 0.4286
 Best site-Latino_Hispanic_Female   (11) | Epoch:28 | Val Acc: 0.3415
 Best site-Latino_Hispanic_Male     (5)  | Epoch:28 | Val Acc: 0.4000
 Best site-Latino_Hispanic_Female   (7)  | Epoch:28 | Val Acc: 0.3258
 Best site-Latino_Hispanic_Male     (5)  | Epoch:28 | Val Acc: 0.3511
 Best site-Latino_Hispanic_Female   (7)  | Epoch:28 | Val Acc: 0.3782
 Best site-Latino_Hispanic_Male     (5)  | Epoch:28 | Val Acc: 0.3129
 Best site-Black_Female             (6)  | Epoch:28 | Val Acc: 0.2889
 Best site-Black_Male               (2)  | Epoch:28 | Val Acc: 0.3485
 Best site-Black_Female             (6)  | Epoch:28 | Val Acc: 0.3505
 Best site-Black_Male               (13) | Epoch:28 | Val Acc: 0.2867
 Best site-Black_Female             (6)  | Epoch:28 | Val Acc: 0.3649
 Best site-East_Asian_Male          (12) | Epoch:28 | Val Acc: 0.5000
 Best site-East_Asian_Female        (1)  | Epoch:28 | Val Acc: 0.4298
 Best site-East_Asian_Male          (12) | Epoch:28 | Val Acc: 0.4551
 Best site-Indian_Female            (4)  | Epoch:28 | Val Acc: 0.3810
 Best site-Indian_Male              (5)  | Epoch:28 | Val Acc: 0.3161
 Best site-Southeast_Asian_Female   (4)  | Epoch:28 | Val Acc: 0.4068
 Best site-Middle_Eastern_Male      (3)  | Epoch:28 | Val Acc: 0.3583
 Saving the local and server checkpoint to ../checkpoint/fed_fairface_uneven-quan_1.47_1_gender_cluster_14/ccop_q=1...
============ Train epoch 29 ============
cnt=[1, 5, 4, 2, 3, 2, 3, 1, 2, 2, 1, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.5212, powerC: 0.4788
min_w=0.00673, quan_i=1.47, quan_c=1.48
minimize weight of clients:[0, 1, 3, 16, 17, 21, 22, 24, ]
 Site-White_Male               | Train Loss: 1.3407 | Train Acc: 0.3889
 Site-White_Female             | Train Loss: 1.3513 | Train Acc: 0.5556
 Site-White_Male               | Train Loss: 1.4686 | Train Acc: 0.5750
 Site-White_Female             | Train Loss: 1.4186 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.4831 | Train Acc: 0.4368
 Site-White_Female             | Train Loss: 1.4641 | Train Acc: 0.3937
 Site-White_Male               | Train Loss: 1.5346 | Train Acc: 0.3936
 Site-White_Female             | Train Loss: 1.4486 | Train Acc: 0.4239
 Site-White_Male               | Train Loss: 1.4204 | Train Acc: 0.4557
 Site-White_Female             | Train Loss: 1.4333 | Train Acc: 0.4367
 Site-Latino_Hispanic_Male     | Train Loss: 1.5651 | Train Acc: 0.3571
 Site-Latino_Hispanic_Female   | Train Loss: 1.5230 | Train Acc: 0.3607
 Site-Latino_Hispanic_Male     | Train Loss: 1.5616 | Train Acc: 0.3297
 Site-Latino_Hispanic_Female   | Train Loss: 1.4795 | Train Acc: 0.4030
 Site-Latino_Hispanic_Male     | Train Loss: 1.6437 | Train Acc: 0.4061
 Site-Latino_Hispanic_Female   | Train Loss: 1.4619 | Train Acc: 0.4552
 Site-Latino_Hispanic_Male     | Train Loss: 1.4826 | Train Acc: 0.4306
 Site-Black_Female             | Train Loss: 1.2127 | Train Acc: 0.4478
 Site-Black_Male               | Train Loss: 1.7791 | Train Acc: 0.3333
 Site-Black_Female             | Train Loss: 1.5930 | Train Acc: 0.3973
 Site-Black_Male               | Train Loss: 1.6770 | Train Acc: 0.3302
 Site-Black_Female             | Train Loss: 1.4619 | Train Acc: 0.4430
 Site-East_Asian_Male          | Train Loss: 1.4823 | Train Acc: 0.3790
 Site-East_Asian_Female        | Train Loss: 1.4347 | Train Acc: 0.4505
 Site-East_Asian_Male          | Train Loss: 1.4160 | Train Acc: 0.4440
 Site-Indian_Female            | Train Loss: 1.5916 | Train Acc: 0.3987
 Site-Indian_Male              | Train Loss: 1.4936 | Train Acc: 0.4483
 Site-Southeast_Asian_Female   | Train Loss: 1.5602 | Train Acc: 0.4511
 Site-Middle_Eastern_Male      | Train Loss: 1.4569 | Train Acc: 0.4475
 Site-White_Male                (0) | Val  Loss: 1.5050 | Val  Acc: 0.5000
 Site-White_Female              (7) | Val  Loss: 1.6629 | Val  Acc: 0.3889
 Site-White_Male                (13)| Val  Loss: 1.4284 | Val  Acc: 0.3462
 Site-White_Female              (12)| Val  Loss: 1.4897 | Val  Acc: 0.4615
 Site-White_Male                (2) | Val  Loss: 1.4809 | Val  Acc: 0.3621
 Site-White_Female              (4) | Val  Loss: 1.4540 | Val  Acc: 0.4588
 Site-White_Male                (2) | Val  Loss: 1.5152 | Val  Acc: 0.3520
 Site-White_Female              (4) | Val  Loss: 1.5106 | Val  Acc: 0.4076
 Site-White_Male                (2) | Val  Loss: 1.4430 | Val  Acc: 0.3911
 Site-White_Female              (4) | Val  Loss: 1.4636 | Val  Acc: 0.4320
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.7371 | Val  Acc: 0.2143
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.6719 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.6129 | Val  Acc: 0.3833
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.6004 | Val  Acc: 0.3371
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.4909 | Val  Acc: 0.3740
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.3478 | Val  Acc: 0.3731
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.5883 | Val  Acc: 0.3309
 Site-Black_Female              (3) | Val  Loss: 1.7583 | Val  Acc: 0.3778
 Site-Black_Male                (5) | Val  Loss: 2.5535 | Val  Acc: 0.2273
 Site-Black_Female              (11)| Val  Loss: 1.6149 | Val  Acc: 0.3299
 Site-Black_Male                (5) | Val  Loss: 1.6963 | Val  Acc: 0.3077
 Site-Black_Female              (3) | Val  Loss: 1.5150 | Val  Acc: 0.4076
 Site-East_Asian_Male           (8) | Val  Loss: 1.4797 | Val  Acc: 0.4390
 Site-East_Asian_Female         (10)| Val  Loss: 1.4412 | Val  Acc: 0.4545
 Site-East_Asian_Male           (8) | Val  Loss: 1.4634 | Val  Acc: 0.4157
 Site-Indian_Female             (1) | Val  Loss: 1.6116 | Val  Acc: 0.4000
 Site-Indian_Male               (6) | Val  Loss: 1.5752 | Val  Acc: 0.2903
 Site-Southeast_Asian_Female    (1) | Val  Loss: 1.6750 | Val  Acc: 0.3672
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.5300 | Val  Acc: 0.3917
Average Valid Accuracy: 0.3729
Aggregated Acc | Val Acc: 0.3829
============ Train epoch 30 ============
cnt=[4, 4, 2, 2, 3, 1, 4, 2, 1, 2, 1, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.5191, powerC: 0.4809
min_w=0.00638, quan_i=1.49, quan_c=1.48
minimize weight of clients:[0, 1, 2, 3, 5, 7, 8, 9, 17, 24, 28, ]
 Site-White_Male               | Train Loss: 1.4263 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.3808 | Train Acc: 0.5185
 Site-White_Male               | Train Loss: 1.4504 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.4523 | Train Acc: 0.4310
 Site-White_Male               | Train Loss: 1.3955 | Train Acc: 0.4368
 Site-White_Female             | Train Loss: 1.4914 | Train Acc: 0.4331
 Site-White_Male               | Train Loss: 1.5074 | Train Acc: 0.3936
 Site-White_Female             | Train Loss: 1.5423 | Train Acc: 0.4348
 Site-White_Male               | Train Loss: 1.4382 | Train Acc: 0.4532
 Site-White_Female             | Train Loss: 1.5134 | Train Acc: 0.4095
 Site-Latino_Hispanic_Male     | Train Loss: 1.5016 | Train Acc: 0.4048
 Site-Latino_Hispanic_Female   | Train Loss: 1.5826 | Train Acc: 0.4426
 Site-Latino_Hispanic_Male     | Train Loss: 1.5695 | Train Acc: 0.3736
 Site-Latino_Hispanic_Female   | Train Loss: 1.5647 | Train Acc: 0.4104
 Site-Latino_Hispanic_Male     | Train Loss: 1.4522 | Train Acc: 0.4162
 Site-Latino_Hispanic_Female   | Train Loss: 1.4926 | Train Acc: 0.4172
 Site-Latino_Hispanic_Male     | Train Loss: 1.4345 | Train Acc: 0.4474
 Site-Black_Female             | Train Loss: 1.4806 | Train Acc: 0.2985
 Site-Black_Male               | Train Loss: 1.7357 | Train Acc: 0.3232
 Site-Black_Female             | Train Loss: 1.4770 | Train Acc: 0.3973
 Site-Black_Male               | Train Loss: 1.5086 | Train Acc: 0.4233
 Site-Black_Female             | Train Loss: 1.4318 | Train Acc: 0.4367
 Site-East_Asian_Male          | Train Loss: 1.4996 | Train Acc: 0.3871
 Site-East_Asian_Female        | Train Loss: 1.5032 | Train Acc: 0.4286
 Site-East_Asian_Male          | Train Loss: 1.4094 | Train Acc: 0.4515
 Site-Indian_Female            | Train Loss: 1.5824 | Train Acc: 0.3608
 Site-Indian_Male              | Train Loss: 1.4730 | Train Acc: 0.3836
 Site-Southeast_Asian_Female   | Train Loss: 1.5653 | Train Acc: 0.3985
 Site-Middle_Eastern_Male      | Train Loss: 1.4529 | Train Acc: 0.4420
 Site-White_Male                (5) | Val  Loss: 1.4187 | Val  Acc: 0.3333
 Site-White_Female              (12)| Val  Loss: 1.5154 | Val  Acc: 0.3889
 Site-White_Male                (10)| Val  Loss: 1.5217 | Val  Acc: 0.2308
 Site-White_Female              (0) | Val  Loss: 1.5586 | Val  Acc: 0.4359
 Site-White_Male                (6) | Val  Loss: 1.5070 | Val  Acc: 0.3276
 Site-White_Female              (0) | Val  Loss: 1.5118 | Val  Acc: 0.4118
 Site-White_Male                (6) | Val  Loss: 1.5072 | Val  Acc: 0.3520
 Site-White_Female              (0) | Val  Loss: 1.6141 | Val  Acc: 0.4022
 Site-White_Male                (6) | Val  Loss: 1.4644 | Val  Acc: 0.3875
 Site-White_Female              (0) | Val  Loss: 1.5724 | Val  Acc: 0.4150
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.6197 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (11)| Val  Loss: 1.7152 | Val  Acc: 0.2683
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.5355 | Val  Acc: 0.3167
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 1.5453 | Val  Acc: 0.3820
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.4265 | Val  Acc: 0.4198
 Site-Latino_Hispanic_Female    (9) | Val  Loss: 1.4281 | Val  Acc: 0.3420
 Site-Latino_Hispanic_Male      (1) | Val  Loss: 1.5433 | Val  Acc: 0.3525
 Site-Black_Female              (13)| Val  Loss: 1.7506 | Val  Acc: 0.3556
 Site-Black_Male                (7) | Val  Loss: 2.2461 | Val  Acc: 0.3030
 Site-Black_Female              (2) | Val  Loss: 1.5828 | Val  Acc: 0.3299
 Site-Black_Male                (7) | Val  Loss: 1.6217 | Val  Acc: 0.2937
 Site-Black_Female              (2) | Val  Loss: 1.5410 | Val  Acc: 0.3602
 Site-East_Asian_Male           (3) | Val  Loss: 1.4355 | Val  Acc: 0.4756
 Site-East_Asian_Female         (4) | Val  Loss: 1.5318 | Val  Acc: 0.4711
 Site-East_Asian_Male           (3) | Val  Loss: 1.4846 | Val  Acc: 0.4270
 Site-Indian_Female             (4) | Val  Loss: 1.6572 | Val  Acc: 0.4000
 Site-Indian_Male               (1) | Val  Loss: 1.5500 | Val  Acc: 0.3419
 Site-Southeast_Asian_Female    (4) | Val  Loss: 1.7718 | Val  Acc: 0.3559
 Site-Middle_Eastern_Male       (6) | Val  Loss: 1.5503 | Val  Acc: 0.3583
Average Valid Accuracy: 0.3641
Aggregated Acc | Val Acc: 0.3496
============ Train epoch 31 ============
cnt=[3, 4, 3, 3, 1, 2, 1, 1, 3, 3, 2, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.5172, powerC: 0.4828
min_w=0.00712, quan_i=1.49, quan_c=1.47
minimize weight of clients:[0, 1, 4, 8, 14, 16, 21, 24, 28, ]
 Site-White_Male               | Train Loss: 1.3686 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.3081 | Train Acc: 0.5556
 Site-White_Male               | Train Loss: 1.4534 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.3849 | Train Acc: 0.5345
 Site-White_Male               | Train Loss: 1.4432 | Train Acc: 0.4138
 Site-White_Female             | Train Loss: 1.4402 | Train Acc: 0.4331
 Site-White_Male               | Train Loss: 1.5195 | Train Acc: 0.3670
 Site-White_Female             | Train Loss: 1.4695 | Train Acc: 0.4384
 Site-White_Male               | Train Loss: 1.4089 | Train Acc: 0.4113
 Site-White_Female             | Train Loss: 1.4114 | Train Acc: 0.4457
 Site-Latino_Hispanic_Male     | Train Loss: 1.6152 | Train Acc: 0.3333
 Site-Latino_Hispanic_Female   | Train Loss: 1.6012 | Train Acc: 0.3607
 Site-Latino_Hispanic_Male     | Train Loss: 1.5775 | Train Acc: 0.3187
 Site-Latino_Hispanic_Female   | Train Loss: 1.5247 | Train Acc: 0.3881
 Site-Latino_Hispanic_Male     | Train Loss: 1.4578 | Train Acc: 0.3807
 Site-Latino_Hispanic_Female   | Train Loss: 1.4405 | Train Acc: 0.4517
 Site-Latino_Hispanic_Male     | Train Loss: 1.4977 | Train Acc: 0.4306
 Site-Black_Female             | Train Loss: 1.4572 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.8430 | Train Acc: 0.3535
 Site-Black_Female             | Train Loss: 1.5805 | Train Acc: 0.4110
 Site-Black_Male               | Train Loss: 1.6943 | Train Acc: 0.3256
 Site-Black_Female             | Train Loss: 1.4421 | Train Acc: 0.4209
 Site-East_Asian_Male          | Train Loss: 1.4650 | Train Acc: 0.4032
 Site-East_Asian_Female        | Train Loss: 1.3829 | Train Acc: 0.4780
 Site-East_Asian_Male          | Train Loss: 1.4345 | Train Acc: 0.4627
 Site-Indian_Female            | Train Loss: 1.6069 | Train Acc: 0.3924
 Site-Indian_Male              | Train Loss: 1.4842 | Train Acc: 0.4397
 Site-Southeast_Asian_Female   | Train Loss: 1.5772 | Train Acc: 0.4211
 Site-Middle_Eastern_Male      | Train Loss: 1.4741 | Train Acc: 0.4033
 Site-White_Male                (7) | Val  Loss: 1.3154 | Val  Acc: 0.5000
 Site-White_Female              (4) | Val  Loss: 1.6452 | Val  Acc: 0.4444
 Site-White_Male                (13)| Val  Loss: 1.5264 | Val  Acc: 0.2692
 Site-White_Female              (11)| Val  Loss: 1.5088 | Val  Acc: 0.3846
 Site-White_Male                (1) | Val  Loss: 1.5467 | Val  Acc: 0.3448
 Site-White_Female              (8) | Val  Loss: 1.3997 | Val  Acc: 0.4235
 Site-White_Male                (1) | Val  Loss: 1.4982 | Val  Acc: 0.3520
 Site-White_Female              (8) | Val  Loss: 1.5090 | Val  Acc: 0.4293
 Site-White_Male                (1) | Val  Loss: 1.4455 | Val  Acc: 0.3653
 Site-White_Female              (8) | Val  Loss: 1.4471 | Val  Acc: 0.4218
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.6878 | Val  Acc: 0.3929
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.6718 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.6040 | Val  Acc: 0.2667
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.5922 | Val  Acc: 0.3483
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.5130 | Val  Acc: 0.3588
 Site-Latino_Hispanic_Female    (0) | Val  Loss: 1.3735 | Val  Acc: 0.3886
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.6075 | Val  Acc: 0.3525
 Site-Black_Female              (2) | Val  Loss: 1.7203 | Val  Acc: 0.3778
 Site-Black_Male                (5) | Val  Loss: 3.0401 | Val  Acc: 0.2727
 Site-Black_Female              (2) | Val  Loss: 1.6075 | Val  Acc: 0.3402
 Site-Black_Male                (5) | Val  Loss: 1.7273 | Val  Acc: 0.2727
 Site-Black_Female              (2) | Val  Loss: 1.5637 | Val  Acc: 0.3555
 Site-East_Asian_Male           (10)| Val  Loss: 1.4371 | Val  Acc: 0.4146
 Site-East_Asian_Female         (9) | Val  Loss: 1.3620 | Val  Acc: 0.5041
 Site-East_Asian_Male           (10)| Val  Loss: 1.4419 | Val  Acc: 0.4045
 Site-Indian_Female             (9) | Val  Loss: 1.6255 | Val  Acc: 0.3810
 Site-Indian_Male               (3) | Val  Loss: 1.5598 | Val  Acc: 0.3419
 Site-Southeast_Asian_Female    (9) | Val  Loss: 1.6598 | Val  Acc: 0.3672
 Site-Middle_Eastern_Male       (1) | Val  Loss: 1.5395 | Val  Acc: 0.3083
Average Valid Accuracy: 0.3681
Aggregated Acc | Val Acc: 0.3698
============ Train epoch 32 ============
cnt=[2, 3, 4, 5, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, ]
power_decay: 0.9, powerI: 0.5155, powerC: 0.4845
min_w=0.00700, quan_i=1.47, quan_c=1.47
minimize weight of clients:[0, 1, 3, 4, 5, 8, 9, 21, 24, ]
 Site-White_Male               | Train Loss: 1.3682 | Train Acc: 0.3333
 Site-White_Female             | Train Loss: 1.3864 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4131 | Train Acc: 0.6250
 Site-White_Female             | Train Loss: 1.4221 | Train Acc: 0.4655
 Site-White_Male               | Train Loss: 1.4418 | Train Acc: 0.3793
 Site-White_Female             | Train Loss: 1.4341 | Train Acc: 0.4567
 Site-White_Male               | Train Loss: 1.5156 | Train Acc: 0.3564
 Site-White_Female             | Train Loss: 1.4636 | Train Acc: 0.4094
 Site-White_Male               | Train Loss: 1.4162 | Train Acc: 0.4606
 Site-White_Female             | Train Loss: 1.4616 | Train Acc: 0.4457
 Site-Latino_Hispanic_Male     | Train Loss: 1.5696 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.5497 | Train Acc: 0.4262
 Site-Latino_Hispanic_Male     | Train Loss: 1.5714 | Train Acc: 0.3077
 Site-Latino_Hispanic_Female   | Train Loss: 1.4601 | Train Acc: 0.4104
 Site-Latino_Hispanic_Male     | Train Loss: 1.5856 | Train Acc: 0.4010
 Site-Latino_Hispanic_Female   | Train Loss: 1.4553 | Train Acc: 0.4414
 Site-Latino_Hispanic_Male     | Train Loss: 1.4318 | Train Acc: 0.4211
 Site-Black_Female             | Train Loss: 1.5698 | Train Acc: 0.3731
 Site-Black_Male               | Train Loss: 1.7830 | Train Acc: 0.3434
 Site-Black_Female             | Train Loss: 1.5369 | Train Acc: 0.4178
 Site-Black_Male               | Train Loss: 1.6239 | Train Acc: 0.3721
 Site-Black_Female             | Train Loss: 1.4549 | Train Acc: 0.4272
 Site-East_Asian_Male          | Train Loss: 1.4355 | Train Acc: 0.3710
 Site-East_Asian_Female        | Train Loss: 1.4325 | Train Acc: 0.4725
 Site-East_Asian_Male          | Train Loss: 1.4189 | Train Acc: 0.4328
 Site-Indian_Female            | Train Loss: 1.5392 | Train Acc: 0.3861
 Site-Indian_Male              | Train Loss: 1.4254 | Train Acc: 0.4310
 Site-Southeast_Asian_Female   | Train Loss: 1.6546 | Train Acc: 0.4023
 Site-Middle_Eastern_Male      | Train Loss: 1.4714 | Train Acc: 0.3978
 Site-White_Male                (3) | Val  Loss: 1.3220 | Val  Acc: 0.5833
 Site-White_Female              (13)| Val  Loss: 1.6257 | Val  Acc: 0.3333
 Site-White_Male                (10)| Val  Loss: 1.4048 | Val  Acc: 0.4231
 Site-White_Female              (11)| Val  Loss: 1.5876 | Val  Acc: 0.3846
 Site-White_Male                (3) | Val  Loss: 1.5003 | Val  Acc: 0.3448
 Site-White_Female              (5) | Val  Loss: 1.4304 | Val  Acc: 0.4118
 Site-White_Male                (3) | Val  Loss: 1.5055 | Val  Acc: 0.3600
 Site-White_Female              (5) | Val  Loss: 1.5771 | Val  Acc: 0.3804
 Site-White_Male                (3) | Val  Loss: 1.4417 | Val  Acc: 0.4170
 Site-White_Female              (5) | Val  Loss: 1.4915 | Val  Acc: 0.4116
 Site-Latino_Hispanic_Male      (9) | Val  Loss: 1.6706 | Val  Acc: 0.2500
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.6530 | Val  Acc: 0.3171
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5954 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.5731 | Val  Acc: 0.3820
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.6063 | Val  Acc: 0.3435
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.3748 | Val  Acc: 0.3679
 Site-Latino_Hispanic_Male      (0) | Val  Loss: 1.5635 | Val  Acc: 0.3237
 Site-Black_Female              (7) | Val  Loss: 1.7008 | Val  Acc: 0.4000
 Site-Black_Male                (2) | Val  Loss: 2.5093 | Val  Acc: 0.3030
 Site-Black_Female              (12)| Val  Loss: 1.6058 | Val  Acc: 0.2887
 Site-Black_Male                (2) | Val  Loss: 1.6414 | Val  Acc: 0.3007
 Site-Black_Female              (7) | Val  Loss: 1.5349 | Val  Acc: 0.3839
 Site-East_Asian_Male           (8) | Val  Loss: 1.3803 | Val  Acc: 0.4634
 Site-East_Asian_Female         (6) | Val  Loss: 1.4714 | Val  Acc: 0.4628
 Site-East_Asian_Male           (8) | Val  Loss: 1.4788 | Val  Acc: 0.4157
 Site-Indian_Female             (4) | Val  Loss: 1.6262 | Val  Acc: 0.3524
 Site-Indian_Male               (2) | Val  Loss: 1.5226 | Val  Acc: 0.3548
 Site-Southeast_Asian_Female    (6) | Val  Loss: 1.6834 | Val  Acc: 0.4011
 Site-Middle_Eastern_Male       (3) | Val  Loss: 1.5362 | Val  Acc: 0.3500
Average Valid Accuracy: 0.3745
Aggregated Acc | Val Acc: 0.3661
============ Train epoch 33 ============
cnt=[4, 1, 5, 2, 1, 4, 2, 1, 1, 1, 2, 1, 1, 3, ]
power_decay: 0.9, powerI: 0.5139, powerC: 0.4861
min_w=0.00655, quan_i=1.47, quan_c=1.48
minimize weight of clients:[0, 1, 3, 4, 5, 8, 22, 23, 24, ]
 Site-White_Male               | Train Loss: 1.3343 | Train Acc: 0.4444
 Site-White_Female             | Train Loss: 1.3672 | Train Acc: 0.5185
 Site-White_Male               | Train Loss: 1.4050 | Train Acc: 0.6000
 Site-White_Female             | Train Loss: 1.4360 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.3829 | Train Acc: 0.4138
 Site-White_Female             | Train Loss: 1.4294 | Train Acc: 0.4646
 Site-White_Male               | Train Loss: 1.5207 | Train Acc: 0.3830
 Site-White_Female             | Train Loss: 1.4290 | Train Acc: 0.4348
 Site-White_Male               | Train Loss: 1.3939 | Train Acc: 0.4557
 Site-White_Female             | Train Loss: 1.4501 | Train Acc: 0.4457
 Site-Latino_Hispanic_Male     | Train Loss: 1.5409 | Train Acc: 0.3333
 Site-Latino_Hispanic_Female   | Train Loss: 1.5441 | Train Acc: 0.4426
 Site-Latino_Hispanic_Male     | Train Loss: 1.5447 | Train Acc: 0.3626
 Site-Latino_Hispanic_Female   | Train Loss: 1.4937 | Train Acc: 0.4030
 Site-Latino_Hispanic_Male     | Train Loss: 1.4410 | Train Acc: 0.3858
 Site-Latino_Hispanic_Female   | Train Loss: 1.4290 | Train Acc: 0.4586
 Site-Latino_Hispanic_Male     | Train Loss: 1.4210 | Train Acc: 0.4330
 Site-Black_Female             | Train Loss: 1.4660 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.6637 | Train Acc: 0.3636
 Site-Black_Female             | Train Loss: 1.5822 | Train Acc: 0.4452
 Site-Black_Male               | Train Loss: 1.5633 | Train Acc: 0.4093
 Site-Black_Female             | Train Loss: 1.4401 | Train Acc: 0.4272
 Site-East_Asian_Male          | Train Loss: 1.5036 | Train Acc: 0.2984
 Site-East_Asian_Female        | Train Loss: 1.4966 | Train Acc: 0.4121
 Site-East_Asian_Male          | Train Loss: 1.3743 | Train Acc: 0.4291
 Site-Indian_Female            | Train Loss: 1.6007 | Train Acc: 0.3797
 Site-Indian_Male              | Train Loss: 1.4159 | Train Acc: 0.4353
 Site-Southeast_Asian_Female   | Train Loss: 1.5996 | Train Acc: 0.4286
 Site-Middle_Eastern_Male      | Train Loss: 1.4628 | Train Acc: 0.4420
 Site-White_Male                (9) | Val  Loss: 1.4626 | Val  Acc: 0.4167
 Site-White_Female              (7) | Val  Loss: 1.4707 | Val  Acc: 0.3889
 Site-White_Male                (2) | Val  Loss: 1.5026 | Val  Acc: 0.3077
 Site-White_Female              (13)| Val  Loss: 1.5644 | Val  Acc: 0.4103
 Site-White_Male                (0) | Val  Loss: 1.4619 | Val  Acc: 0.3966
 Site-White_Female              (13)| Val  Loss: 1.4824 | Val  Acc: 0.3882
 Site-White_Male                (0) | Val  Loss: 1.5147 | Val  Acc: 0.3680
 Site-White_Female              (8) | Val  Loss: 1.5352 | Val  Acc: 0.4239
 Site-White_Male                (0) | Val  Loss: 1.4325 | Val  Acc: 0.3653
 Site-White_Female              (13)| Val  Loss: 1.5055 | Val  Acc: 0.3980
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.7089 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (4) | Val  Loss: 1.6661 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5550 | Val  Acc: 0.3667
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.5428 | Val  Acc: 0.4270
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5702 | Val  Acc: 0.3588
 Site-Latino_Hispanic_Female    (5) | Val  Loss: 1.3484 | Val  Acc: 0.3886
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5615 | Val  Acc: 0.3345
 Site-Black_Female              (11)| Val  Loss: 1.7281 | Val  Acc: 0.4000
 Site-Black_Male                (10)| Val  Loss: 2.1649 | Val  Acc: 0.3788
 Site-Black_Female              (3) | Val  Loss: 1.5517 | Val  Acc: 0.3505
 Site-Black_Male                (10)| Val  Loss: 1.6298 | Val  Acc: 0.3846
 Site-Black_Female              (3) | Val  Loss: 1.5194 | Val  Acc: 0.3791
