===2023-08-04 11:59:30===
===Setting===
    dataset: modern
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[28,37,47,61,79,103,133,172,222,287,24,37,55,83,124,50,100,69,
client_nums=[10,5,2,1,]
len_dataset=[1959,544,251,116,]
domain number = 4
============ Train epoch 0 ============
 Site-amazon                        | Train Loss: 3.3592 | Train Acc: 0.1786
 Site-amazon                        | Val  Loss: 1.4850 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 1.2764 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 1.1550 | Val  Acc: 0.9706
 Site-amazon                        | Val  Loss: 1.2527 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 1.3351 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 1.2926 | Val  Acc: 0.9054
 Site-amazon                        | Val  Loss: 1.2761 | Val  Acc: 0.9476
 Site-webcam                        | Val  Loss: 1.6510 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 1.4856 | Val  Acc: 0.9583
 Site-webcam                        | Val  Loss: 1.4889 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 1.5493 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 1.5222 | Val  Acc: 0.8415
 Site-dslr                          | Val  Loss: 1.6158 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 1.4777 | Val  Acc: 0.8636
 Site-synthetic                     | Val  Loss: 2.5898 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8825
============ Train epoch 25 ============
 Site-amazon                        | Train Loss: 1.3146 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 1.2192 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 1.2312 | Train Acc: 0.9149
 Site-amazon                        | Train Loss: 1.2473 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 1.2260 | Train Acc: 0.9367
 Site-amazon                        | Train Loss: 1.1422 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 1.1393 | Train Acc: 0.9398
 Site-amazon                        | Train Loss: 1.2537 | Train Acc: 0.9419
 Site-amazon                        | Train Loss: 1.2313 | Train Acc: 0.9099
 Site-amazon                        | Train Loss: 1.2474 | Train Acc: 0.9443
 Site-webcam                        | Train Loss: 1.5956 | Train Acc: 0.8333
 Site-webcam                        | Train Loss: 1.5722 | Train Acc: 0.7568
 Site-webcam                        | Train Loss: 1.4342 | Train Acc: 0.8727
 Site-webcam                        | Train Loss: 1.4761 | Train Acc: 0.9518
 Site-webcam                        | Train Loss: 1.5192 | Train Acc: 0.8790
 Site-dslr                          | Train Loss: 1.7065 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.4491 | Train Acc: 0.9100
 Site-synthetic                     | Train Loss: 2.2888 | Train Acc: 0.5072
Average Train Accuracy: 0.8850
 Site-amazon                        | Val  Loss: 1.0591 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 1.2215 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 1.4189 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 1.4503 | Val  Acc: 0.8780
 Site-amazon                        | Val  Loss: 1.3171 | Val  Acc: 0.8868
 Site-amazon                        | Val  Loss: 1.2025 | Val  Acc: 0.9412
 Site-amazon                        | Val  Loss: 1.2073 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.2907 | Val  Acc: 0.8860
 Site-amazon                        | Val  Loss: 1.1913 | Val  Acc: 0.9257
 Site-amazon                        | Val  Loss: 1.2111 | Val  Acc: 0.9529
 Site-webcam                        | Val  Loss: 1.5674 | Val  Acc: 0.9375
 Site-webcam                        | Val  Loss: 1.4273 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 1.3417 | Val  Acc: 0.9730
 Site-webcam                        | Val  Loss: 1.5239 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 1.5117 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.5091 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 1.3504 | Val  Acc: 0.8788
 Site-synthetic                     | Val  Loss: 2.5650 | Val  Acc: 0.3913
Average Valid Accuracy: 0.8843
============ Train epoch 26 ============
 Site-amazon                        | Train Loss: 1.3207 | Train Acc: 0.8214
 Site-amazon                        | Train Loss: 1.1772 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 1.1003 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 1.1816 | Train Acc: 0.9344
 Site-amazon                        | Train Loss: 1.1483 | Train Acc: 0.9241
 Site-amazon                        | Train Loss: 1.0996 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 1.2530 | Train Acc: 0.9173
 Site-amazon                        | Train Loss: 1.2159 | Train Acc: 0.9128
 Site-amazon                        | Train Loss: 1.2294 | Train Acc: 0.9369
 Site-amazon                        | Train Loss: 1.1594 | Train Acc: 0.9443
 Site-webcam                        | Train Loss: 1.5898 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.5385 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 1.3766 | Train Acc: 0.8545
 Site-webcam                        | Train Loss: 1.4019 | Train Acc: 0.8675
 Site-webcam                        | Train Loss: 1.4188 | Train Acc: 0.8952
 Site-dslr                          | Train Loss: 1.5954 | Train Acc: 0.9400
 Site-dslr                          | Train Loss: 1.4357 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 2.2835 | Train Acc: 0.4928
Average Train Accuracy: 0.8830
 Site-amazon                        | Val  Loss: 0.9611 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 1.0244 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 1.4310 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 1.4283 | Val  Acc: 0.9024
 Site-amazon                        | Val  Loss: 1.2055 | Val  Acc: 0.9623
 Site-amazon                        | Val  Loss: 1.0800 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 1.1797 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.2584 | Val  Acc: 0.8772
 Site-amazon                        | Val  Loss: 1.1534 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 1.1731 | Val  Acc: 0.9476
 Site-webcam                        | Val  Loss: 1.5606 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 1.4103 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.4667 | Val  Acc: 0.9189
 Site-webcam                        | Val  Loss: 1.4713 | Val  Acc: 0.8545
 Site-webcam                        | Val  Loss: 1.3562 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.6086 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 1.2557 | Val  Acc: 0.9242
 Site-synthetic                     | Val  Loss: 2.4668 | Val  Acc: 0.4565
Average Valid Accuracy: 0.8893
 Best site-amazon                    | Epoch:26 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:26 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:26 | Val Acc: 0.8387
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9024
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9623
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9853
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9318
 Best site-amazon                    | Epoch:26 | Val Acc: 0.8772
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9392
 Best site-amazon                    | Epoch:26 | Val Acc: 0.9476
 Best site-webcam                    | Epoch:26 | Val Acc: 0.8125
 Best site-webcam                    | Epoch:26 | Val Acc: 0.8750
 Best site-webcam                    | Epoch:26 | Val Acc: 0.9189
 Best site-webcam                    | Epoch:26 | Val Acc: 0.8545
 Best site-webcam                    | Epoch:26 | Val Acc: 0.9024
 Best site-dslr                      | Epoch:26 | Val Acc: 0.8788
 Best site-dslr                      | Epoch:26 | Val Acc: 0.9242
 Best site-synthetic                 | Epoch:26 | Val Acc: 0.4565
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 27 ============
 Site-amazon                        | Train Loss: 1.3457 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 1.1429 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 1.0577 | Train Acc: 0.9362
 Site-amazon                        | Train Loss: 1.1534 | Train Acc: 0.9016
 Site-amazon                        | Train Loss: 1.1113 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 1.0649 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 1.2094 | Train Acc: 0.9323
 Site-amazon                        | Train Loss: 1.1688 | Train Acc: 0.9302
 Site-amazon                        | Train Loss: 1.1075 | Train Acc: 0.9279
 Site-amazon                        | Train Loss: 1.0986 | Train Acc: 0.9547
 Site-webcam                        | Train Loss: 1.3349 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.4429 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 1.3586 | Train Acc: 0.8727
 Site-webcam                        | Train Loss: 1.3678 | Train Acc: 0.9157
 Site-webcam                        | Train Loss: 1.4019 | Train Acc: 0.8790
 Site-dslr                          | Train Loss: 1.5893 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.3723 | Train Acc: 0.9300
 Site-synthetic                     | Train Loss: 2.2669 | Train Acc: 0.5362
Average Train Accuracy: 0.8933
 Site-amazon                        | Val  Loss: 0.9293 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 1.0162 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 1.2687 | Val  Acc: 0.9355
 Site-amazon                        | Val  Loss: 1.3052 | Val  Acc: 0.9024
 Site-amazon                        | Val  Loss: 1.1606 | Val  Acc: 0.9811
 Site-amazon                        | Val  Loss: 1.0715 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 1.1364 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.1785 | Val  Acc: 0.8947
 Site-amazon                        | Val  Loss: 1.0991 | Val  Acc: 0.9257
 Site-amazon                        | Val  Loss: 1.1123 | Val  Acc: 0.9529
 Site-webcam                        | Val  Loss: 1.6194 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 1.3772 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 1.2835 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 1.3079 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 1.3567 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.4455 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 1.2490 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.5052 | Val  Acc: 0.3913
Average Valid Accuracy: 0.8924
 Best site-amazon                    | Epoch:27 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:27 | Val Acc: 0.8750
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9355
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9024
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9811
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9853
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9318
 Best site-amazon                    | Epoch:27 | Val Acc: 0.8947
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9257
 Best site-amazon                    | Epoch:27 | Val Acc: 0.9529
 Best site-webcam                    | Epoch:27 | Val Acc: 0.8125
 Best site-webcam                    | Epoch:27 | Val Acc: 0.9167
 Best site-webcam                    | Epoch:27 | Val Acc: 0.9459
 Best site-webcam                    | Epoch:27 | Val Acc: 0.8909
 Best site-webcam                    | Epoch:27 | Val Acc: 0.9024
 Best site-dslr                      | Epoch:27 | Val Acc: 0.9091
 Best site-dslr                      | Epoch:27 | Val Acc: 0.9091
 Best site-synthetic                 | Epoch:27 | Val Acc: 0.3913
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 28 ============
 Site-amazon                        | Train Loss: 1.1823 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 1.0045 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.9562 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 1.1511 | Train Acc: 0.9344
 Site-amazon                        | Train Loss: 1.0621 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.9956 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 1.0286 | Train Acc: 0.9098
 Site-amazon                        | Train Loss: 1.1176 | Train Acc: 0.9244
 Site-amazon                        | Train Loss: 1.1216 | Train Acc: 0.9054
 Site-amazon                        | Train Loss: 1.0723 | Train Acc: 0.9338
 Site-webcam                        | Train Loss: 1.3574 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.4736 | Train Acc: 0.7568
 Site-webcam                        | Train Loss: 1.3320 | Train Acc: 0.8364
 Site-webcam                        | Train Loss: 1.3794 | Train Acc: 0.8675
 Site-webcam                        | Train Loss: 1.4150 | Train Acc: 0.8629
 Site-dslr                          | Train Loss: 1.5181 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 1.3617 | Train Acc: 0.8800
 Site-synthetic                     | Train Loss: 2.2607 | Train Acc: 0.4783
Average Train Accuracy: 0.8855
 Site-amazon                        | Val  Loss: 0.8728 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 1.0644 | Val  Acc: 0.8333
 Site-amazon                        | Val  Loss: 1.2852 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 1.3002 | Val  Acc: 0.9024
 Site-amazon                        | Val  Loss: 1.1468 | Val  Acc: 0.9245
 Site-amazon                        | Val  Loss: 0.9105 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 1.0452 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 1.1628 | Val  Acc: 0.8947
 Site-amazon                        | Val  Loss: 1.0547 | Val  Acc: 0.9459
 Site-amazon                        | Val  Loss: 1.0926 | Val  Acc: 0.9319
 Site-webcam                        | Val  Loss: 1.4679 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.3542 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.3130 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 1.3966 | Val  Acc: 0.8545
 Site-webcam                        | Val  Loss: 1.3038 | Val  Acc: 0.9146
 Site-dslr                          | Val  Loss: 1.4735 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 1.2705 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.4915 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8839
============ Train epoch 29 ============
 Site-amazon                        | Train Loss: 1.1447 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 1.0326 | Train Acc: 0.8919
 Site-amazon                        | Train Loss: 0.9943 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 1.0870 | Train Acc: 0.8852
 Site-amazon                        | Train Loss: 1.0898 | Train Acc: 0.8987
 Site-amazon                        | Train Loss: 0.9446 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 0.9770 | Train Acc: 0.9323
 Site-amazon                        | Train Loss: 1.0860 | Train Acc: 0.9128
 Site-amazon                        | Train Loss: 1.0632 | Train Acc: 0.9369
 Site-amazon                        | Train Loss: 1.0491 | Train Acc: 0.9443
 Site-webcam                        | Train Loss: 1.4430 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.3364 | Train Acc: 0.8649
 Site-webcam                        | Train Loss: 1.2303 | Train Acc: 0.8909
 Site-webcam                        | Train Loss: 1.2094 | Train Acc: 0.8554
 Site-webcam                        | Train Loss: 1.3828 | Train Acc: 0.8468
 Site-dslr                          | Train Loss: 1.4953 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.2220 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 2.4793 | Train Acc: 0.5652
Average Train Accuracy: 0.8843
 Site-amazon                        | Val  Loss: 0.8784 | Val  Acc: 0.9474
 Site-amazon                        | Val  Loss: 0.9864 | Val  Acc: 0.9583
 Site-amazon                        | Val  Loss: 1.1558 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 1.2593 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 1.0946 | Val  Acc: 0.9057
 Site-amazon                        | Val  Loss: 0.8415 | Val  Acc: 0.9706
 Site-amazon                        | Val  Loss: 0.9928 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.1036 | Val  Acc: 0.8860
 Site-amazon                        | Val  Loss: 1.0339 | Val  Acc: 0.9324
 Site-amazon                        | Val  Loss: 1.0008 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.6000 | Val  Acc: 0.7500
 Site-webcam                        | Val  Loss: 1.3230 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.2010 | Val  Acc: 0.9189
 Site-webcam                        | Val  Loss: 1.3846 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 1.2481 | Val  Acc: 0.8902
 Site-dslr                          | Val  Loss: 1.3053 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 1.1129 | Val  Acc: 0.8636
 Site-synthetic                     | Val  Loss: 2.3562 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8742
============ Train epoch 30 ============
 Site-amazon                        | Train Loss: 1.0888 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.9632 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.9002 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 1.0059 | Train Acc: 0.9016
 Site-amazon                        | Train Loss: 0.9833 | Train Acc: 0.9367
 Site-amazon                        | Train Loss: 0.9159 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 1.0765 | Train Acc: 0.9549
 Site-amazon                        | Train Loss: 1.0321 | Train Acc: 0.9302
 Site-amazon                        | Train Loss: 1.0551 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 0.9861 | Train Acc: 0.9408
 Site-webcam                        | Train Loss: 1.2947 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.3260 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 1.2079 | Train Acc: 0.8364
 Site-webcam                        | Train Loss: 1.2845 | Train Acc: 0.9157
 Site-webcam                        | Train Loss: 1.2740 | Train Acc: 0.9032
 Site-dslr                          | Train Loss: 1.4278 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 1.1906 | Train Acc: 0.8900
 Site-synthetic                     | Train Loss: 2.1772 | Train Acc: 0.5652
Average Train Accuracy: 0.8974
 Site-amazon                        | Val  Loss: 0.7464 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.8790 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 1.1939 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 1.2669 | Val  Acc: 0.8049
 Site-amazon                        | Val  Loss: 0.9922 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.8891 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.9396 | Val  Acc: 0.9659
 Site-amazon                        | Val  Loss: 1.0046 | Val  Acc: 0.9035
 Site-amazon                        | Val  Loss: 0.9657 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 0.9863 | Val  Acc: 0.9372
 Site-webcam                        | Val  Loss: 1.3991 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.1756 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 1.2878 | Val  Acc: 0.8108
 Site-webcam                        | Val  Loss: 1.2657 | Val  Acc: 0.9273
 Site-webcam                        | Val  Loss: 1.1664 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 1.3891 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 1.2170 | Val  Acc: 0.8939
 Site-synthetic                     | Val  Loss: 2.4191 | Val  Acc: 0.4348
Average Valid Accuracy: 0.8814
============ Train epoch 31 ============
 Site-amazon                        | Train Loss: 1.1588 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.9092 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.8757 | Train Acc: 0.9362
 Site-amazon                        | Train Loss: 0.9538 | Train Acc: 0.9344
 Site-amazon                        | Train Loss: 0.8878 | Train Acc: 0.9241
 Site-amazon                        | Train Loss: 0.8678 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 0.9041 | Train Acc: 0.9624
 Site-amazon                        | Train Loss: 0.9580 | Train Acc: 0.9302
 Site-amazon                        | Train Loss: 0.9868 | Train Acc: 0.9234
 Site-amazon                        | Train Loss: 0.9143 | Train Acc: 0.9547
 Site-webcam                        | Train Loss: 1.2619 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.3115 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 1.1978 | Train Acc: 0.9273
 Site-webcam                        | Train Loss: 1.2577 | Train Acc: 0.9036
 Site-webcam                        | Train Loss: 1.2748 | Train Acc: 0.8871
 Site-dslr                          | Train Loss: 1.4040 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 1.1819 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 2.0941 | Train Acc: 0.5362
Average Train Accuracy: 0.9000
 Site-amazon                        | Val  Loss: 0.7271 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.9027 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 1.0723 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 1.1820 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 0.9892 | Val  Acc: 0.9245
 Site-amazon                        | Val  Loss: 0.7694 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.9189 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 0.9791 | Val  Acc: 0.9035
 Site-amazon                        | Val  Loss: 0.8990 | Val  Acc: 0.9122
 Site-amazon                        | Val  Loss: 0.9403 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.5555 | Val  Acc: 0.7500
 Site-webcam                        | Val  Loss: 1.2129 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 1.1575 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 1.2658 | Val  Acc: 0.8545
 Site-webcam                        | Val  Loss: 1.1716 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 1.3035 | Val  Acc: 0.8182
 Site-dslr                          | Val  Loss: 1.0167 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.4826 | Val  Acc: 0.3913
Average Valid Accuracy: 0.8740
============ Train epoch 32 ============
 Site-amazon                        | Train Loss: 0.9600 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.8868 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.7862 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 0.9249 | Train Acc: 0.9016
 Site-amazon                        | Train Loss: 0.7982 | Train Acc: 0.9620
 Site-amazon                        | Train Loss: 0.8543 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 0.7624 | Train Acc: 0.9173
 Site-amazon                        | Train Loss: 0.8969 | Train Acc: 0.9477
 Site-amazon                        | Train Loss: 0.9027 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.8979 | Train Acc: 0.9547
 Site-webcam                        | Train Loss: 1.1927 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.2762 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 1.1426 | Train Acc: 0.8545
 Site-webcam                        | Train Loss: 1.1239 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 1.2202 | Train Acc: 0.8629
 Site-dslr                          | Train Loss: 1.3140 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 1.2004 | Train Acc: 0.8900
 Site-synthetic                     | Train Loss: 2.0742 | Train Acc: 0.5362
Average Train Accuracy: 0.8978
 Site-amazon                        | Val  Loss: 0.6324 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.8490 | Val  Acc: 0.8750
 Site-amazon                        | Val  Loss: 1.1429 | Val  Acc: 0.8065
 Site-amazon                        | Val  Loss: 1.0557 | Val  Acc: 0.9268
 Site-amazon                        | Val  Loss: 1.0207 | Val  Acc: 0.9245
 Site-amazon                        | Val  Loss: 0.8507 | Val  Acc: 0.9412
 Site-amazon                        | Val  Loss: 0.8526 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 0.9636 | Val  Acc: 0.9035
 Site-amazon                        | Val  Loss: 0.8835 | Val  Acc: 0.9257
 Site-amazon                        | Val  Loss: 0.9101 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.3340 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 1.1447 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.1922 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 1.2120 | Val  Acc: 0.8727
 Site-webcam                        | Val  Loss: 1.1158 | Val  Acc: 0.9146
 Site-dslr                          | Val  Loss: 1.1886 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 1.0670 | Val  Acc: 0.8485
 Site-synthetic                     | Val  Loss: 2.3274 | Val  Acc: 0.4348
Average Valid Accuracy: 0.8749
============ Train epoch 33 ============
 Site-amazon                        | Train Loss: 0.9302 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.8114 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.7682 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 0.9063 | Train Acc: 0.9016
 Site-amazon                        | Train Loss: 0.7850 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.7878 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 0.8532 | Train Acc: 0.9549
 Site-amazon                        | Train Loss: 0.8701 | Train Acc: 0.9244
 Site-amazon                        | Train Loss: 0.8518 | Train Acc: 0.9234
 Site-amazon                        | Train Loss: 0.8568 | Train Acc: 0.9582
 Site-webcam                        | Train Loss: 1.1992 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 1.1612 | Train Acc: 0.8919
 Site-webcam                        | Train Loss: 1.0508 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 1.1878 | Train Acc: 0.8675
 Site-webcam                        | Train Loss: 1.1827 | Train Acc: 0.8871
 Site-dslr                          | Train Loss: 1.2371 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 1.0848 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 1.7680 | Train Acc: 0.5507
Average Train Accuracy: 0.9041
 Site-amazon                        | Val  Loss: 0.5979 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.7483 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.9818 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 1.1147 | Val  Acc: 0.8780
 Site-amazon                        | Val  Loss: 0.8040 | Val  Acc: 0.9623
 Site-amazon                        | Val  Loss: 0.7672 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.8119 | Val  Acc: 0.9773
 Site-amazon                        | Val  Loss: 0.9525 | Val  Acc: 0.8860
 Site-amazon                        | Val  Loss: 0.8000 | Val  Acc: 0.9189
 Site-amazon                        | Val  Loss: 0.8539 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.1821 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 1.0699 | Val  Acc: 0.9583
 Site-webcam                        | Val  Loss: 1.0741 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 1.1112 | Val  Acc: 0.9091
