===2023-08-06 10:31:55===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.9414 | Train Acc: 0.1429
 Site-Product                       | Train Loss: 1.5495 | Train Acc: 0.9545
 Site-amazon                        | Train Loss: 1.6336 | Train Acc: 0.8500
 Site-amazon                        | Train Loss: 1.7357 | Train Acc: 0.8857
 Site-amazon                        | Train Loss: 1.7381 | Train Acc: 0.8548
 Site-webcam                        | Train Loss: 1.7497 | Train Acc: 0.9259
 Site-webcam                        | Train Loss: 1.7189 | Train Acc: 0.9630
 Site-Art                           | Train Loss: 1.8841 | Train Acc: 0.8364
 Site-Clipart                       | Train Loss: 1.8888 | Train Acc: 0.8108
Average Train Accuracy: 0.9191
 Site-RealWorld                     | Val  Loss: 1.5244 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5140 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.7393 | Val  Acc: 0.9000
 Site-RealWorld                     | Val  Loss: 1.7579 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.8168 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.7279 | Val  Acc: 0.9545
 Site-RealWorld                     | Val  Loss: 1.6921 | Val  Acc: 0.8929
 Site-RealWorld                     | Val  Loss: 1.6639 | Val  Acc: 0.9730
 Site-RealWorld                     | Val  Loss: 1.6438 | Val  Acc: 0.9375
 Site-RealWorld                     | Val  Loss: 1.7239 | Val  Acc: 0.9032
 Site-caltech                       | Val  Loss: 1.7393 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.7699 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.7546 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6847 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6340 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6834 | Val  Acc: 0.9474
 Site-caltech                       | Val  Loss: 1.7652 | Val  Acc: 0.9245
 Site-Product                       | Val  Loss: 1.6652 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.6345 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.6269 | Val  Acc: 0.9000
 Site-Product                       | Val  Loss: 1.6531 | Val  Acc: 0.9310
 Site-Product                       | Val  Loss: 1.6782 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 1.7321 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.8392 | Val  Acc: 0.7391
 Site-amazon                        | Val  Loss: 1.7960 | Val  Acc: 0.8293
 Site-webcam                        | Val  Loss: 1.7532 | Val  Acc: 0.8889
 Site-webcam                        | Val  Loss: 1.7581 | Val  Acc: 0.9167
 Site-Art                           | Val  Loss: 1.9258 | Val  Acc: 0.8889
 Site-Clipart                       | Val  Loss: 1.8792 | Val  Acc: 0.7500
Average Valid Accuracy: 0.9311
============ Train epoch 18 ============
 Site-RealWorld                     | Train Loss: 1.7228 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.7522 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.6372 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.6462 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.6693 | Train Acc: 0.8400
 Site-RealWorld                     | Train Loss: 1.7207 | Train Acc: 0.8788
 Site-RealWorld                     | Train Loss: 1.5923 | Train Acc: 0.9535
 Site-RealWorld                     | Train Loss: 1.6378 | Train Acc: 0.9273
 Site-RealWorld                     | Train Loss: 1.7482 | Train Acc: 0.9444
 Site-RealWorld                     | Train Loss: 1.5956 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.7760 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.8080 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.6195 | Train Acc: 0.9524
 Site-caltech                       | Train Loss: 1.7400 | Train Acc: 0.9000
 Site-caltech                       | Train Loss: 1.6568 | Train Acc: 0.9512
 Site-caltech                       | Train Loss: 1.6591 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6879 | Train Acc: 0.9241
 Site-Product                       | Train Loss: 1.5556 | Train Acc: 0.9231
 Site-Product                       | Train Loss: 1.6413 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.6658 | Train Acc: 0.9655
 Site-Product                       | Train Loss: 1.6747 | Train Acc: 0.9318
 Site-Product                       | Train Loss: 1.4950 | Train Acc: 0.9545
 Site-amazon                        | Train Loss: 1.5808 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 1.7287 | Train Acc: 0.8286
 Site-amazon                        | Train Loss: 1.6978 | Train Acc: 0.8710
 Site-webcam                        | Train Loss: 1.6834 | Train Acc: 0.9259
 Site-webcam                        | Train Loss: 1.7014 | Train Acc: 0.9815
 Site-Art                           | Train Loss: 1.8662 | Train Acc: 0.8545
 Site-Clipart                       | Train Loss: 1.8636 | Train Acc: 0.7838
Average Train Accuracy: 0.9350
 Site-RealWorld                     | Val  Loss: 1.4771 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4961 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.6327 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.6935 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.7972 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.6879 | Val  Acc: 0.9091
 Site-RealWorld                     | Val  Loss: 1.6695 | Val  Acc: 0.8929
 Site-RealWorld                     | Val  Loss: 1.6060 | Val  Acc: 0.9730
 Site-RealWorld                     | Val  Loss: 1.5842 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.7052 | Val  Acc: 0.9516
 Site-caltech                       | Val  Loss: 1.7961 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.7165 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.7772 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6653 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6180 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6185 | Val  Acc: 0.9474
 Site-caltech                       | Val  Loss: 1.7273 | Val  Acc: 0.9245
 Site-Product                       | Val  Loss: 1.6290 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5534 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5936 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.6159 | Val  Acc: 0.9310
 Site-Product                       | Val  Loss: 1.6803 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.6314 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.7231 | Val  Acc: 0.8261
 Site-amazon                        | Val  Loss: 1.7515 | Val  Acc: 0.8293
 Site-webcam                        | Val  Loss: 1.7097 | Val  Acc: 0.8889
 Site-webcam                        | Val  Loss: 1.7076 | Val  Acc: 0.9722
 Site-Art                           | Val  Loss: 1.9279 | Val  Acc: 0.8056
 Site-Clipart                       | Val  Loss: 1.8233 | Val  Acc: 0.7083
Average Valid Accuracy: 0.9386
 Best site-RealWorld                 | Epoch:18 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:18 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:18 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:18 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.9091
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.8929
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.9730
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.9583
 Best site-RealWorld                 | Epoch:18 | Val Acc: 0.9516
 Best site-caltech                   | Epoch:18 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:18 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:18 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:18 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:18 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:18 | Val Acc: 0.9474
 Best site-caltech                   | Epoch:18 | Val Acc: 0.9245
 Best site-Product                   | Epoch:18 | Val Acc: 1.0000
 Best site-Product                   | Epoch:18 | Val Acc: 1.0000
 Best site-Product                   | Epoch:18 | Val Acc: 1.0000
 Best site-Product                   | Epoch:18 | Val Acc: 0.9310
 Best site-Product                   | Epoch:18 | Val Acc: 0.9318
 Best site-amazon                    | Epoch:18 | Val Acc: 0.8462
 Best site-amazon                    | Epoch:18 | Val Acc: 0.8261
 Best site-amazon                    | Epoch:18 | Val Acc: 0.8293
 Best site-webcam                    | Epoch:18 | Val Acc: 0.8889
 Best site-webcam                    | Epoch:18 | Val Acc: 0.9722
 Best site-Art                       | Epoch:18 | Val Acc: 0.8056
 Best site-Clipart                   | Epoch:18 | Val Acc: 0.7083
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 19 ============
 Site-RealWorld                     | Train Loss: 1.7321 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 1.7282 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.5662 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.6274 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.5999 | Train Acc: 0.8400
 Site-RealWorld                     | Train Loss: 1.6749 | Train Acc: 0.8788
 Site-RealWorld                     | Train Loss: 1.5611 | Train Acc: 0.9302
 Site-RealWorld                     | Train Loss: 1.5963 | Train Acc: 0.9636
 Site-RealWorld                     | Train Loss: 1.6747 | Train Acc: 0.9583
 Site-RealWorld                     | Train Loss: 1.5804 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.7311 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6973 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.5814 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.7373 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.6342 | Train Acc: 0.9268
 Site-caltech                       | Train Loss: 1.5940 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.7254 | Train Acc: 0.8861
 Site-Product                       | Train Loss: 1.5129 | Train Acc: 0.9231
 Site-Product                       | Train Loss: 1.5914 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.6754 | Train Acc: 0.9655
 Site-Product                       | Train Loss: 1.6142 | Train Acc: 0.9545
 Site-Product                       | Train Loss: 1.4901 | Train Acc: 0.9242
 Site-amazon                        | Train Loss: 1.5543 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 1.6781 | Train Acc: 0.8571
 Site-amazon                        | Train Loss: 1.6711 | Train Acc: 0.8548
 Site-webcam                        | Train Loss: 1.6599 | Train Acc: 0.9630
 Site-webcam                        | Train Loss: 1.6784 | Train Acc: 0.9444
 Site-Art                           | Train Loss: 1.8304 | Train Acc: 0.7818
 Site-Clipart                       | Train Loss: 1.8304 | Train Acc: 0.7568
Average Train Accuracy: 0.9294
 Site-RealWorld                     | Val  Loss: 1.4257 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4621 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5804 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.7130 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.7524 | Val  Acc: 0.8824
 Site-RealWorld                     | Val  Loss: 1.6398 | Val  Acc: 0.9545
 Site-RealWorld                     | Val  Loss: 1.6130 | Val  Acc: 0.9643
 Site-RealWorld                     | Val  Loss: 1.5795 | Val  Acc: 0.9730
 Site-RealWorld                     | Val  Loss: 1.5406 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.6463 | Val  Acc: 0.9194
 Site-caltech                       | Val  Loss: 1.5842 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6837 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6801 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6012 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5883 | Val  Acc: 0.9630
 Site-caltech                       | Val  Loss: 1.5909 | Val  Acc: 0.9474
 Site-caltech                       | Val  Loss: 1.7207 | Val  Acc: 0.9057
 Site-Product                       | Val  Loss: 1.5857 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5581 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5281 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5708 | Val  Acc: 0.9310
 Site-Product                       | Val  Loss: 1.6199 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.6467 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.7667 | Val  Acc: 0.7826
 Site-amazon                        | Val  Loss: 1.7048 | Val  Acc: 0.8293
 Site-webcam                        | Val  Loss: 1.6517 | Val  Acc: 0.9444
 Site-webcam                        | Val  Loss: 1.6911 | Val  Acc: 0.9167
 Site-Art                           | Val  Loss: 1.9239 | Val  Acc: 0.7222
 Site-Clipart                       | Val  Loss: 1.8000 | Val  Acc: 0.7917
Average Valid Accuracy: 0.9340
============ Train epoch 20 ============
 Site-RealWorld                     | Train Loss: 1.7003 | Train Acc: 0.7778
 Site-RealWorld                     | Train Loss: 1.7558 | Train Acc: 0.9167
 Site-RealWorld                     | Train Loss: 1.4802 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.5825 | Train Acc: 0.9000
 Site-RealWorld                     | Train Loss: 1.5908 | Train Acc: 0.8800
 Site-RealWorld                     | Train Loss: 1.6108 | Train Acc: 0.9394
 Site-RealWorld                     | Train Loss: 1.5092 | Train Acc: 0.9535
 Site-RealWorld                     | Train Loss: 1.5717 | Train Acc: 0.9636
 Site-RealWorld                     | Train Loss: 1.6291 | Train Acc: 0.9722
 Site-RealWorld                     | Train Loss: 1.5122 | Train Acc: 0.9785
 Site-caltech                       | Train Loss: 1.7293 | Train Acc: 0.7273
 Site-caltech                       | Train Loss: 1.6847 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.5599 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6756 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.5977 | Train Acc: 0.9268
 Site-caltech                       | Train Loss: 1.5891 | Train Acc: 0.9825
 Site-caltech                       | Train Loss: 1.5890 | Train Acc: 0.9494
 Site-Product                       | Train Loss: 1.5401 | Train Acc: 0.8462
 Site-Product                       | Train Loss: 1.5666 | Train Acc: 0.9000
 Site-Product                       | Train Loss: 1.6085 | Train Acc: 0.9655
 Site-Product                       | Train Loss: 1.5629 | Train Acc: 0.9773
 Site-Product                       | Train Loss: 1.4825 | Train Acc: 0.9394
 Site-amazon                        | Train Loss: 1.4832 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 1.6471 | Train Acc: 0.8857
 Site-amazon                        | Train Loss: 1.6248 | Train Acc: 0.8710
 Site-webcam                        | Train Loss: 1.6530 | Train Acc: 0.9259
 Site-webcam                        | Train Loss: 1.6319 | Train Acc: 0.9630
 Site-Art                           | Train Loss: 1.8168 | Train Acc: 0.8727
 Site-Clipart                       | Train Loss: 1.7879 | Train Acc: 0.7838
Average Train Accuracy: 0.9160
 Site-RealWorld                     | Val  Loss: 1.4029 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.3743 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5959 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.6343 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.7090 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.6398 | Val  Acc: 0.8636
 Site-RealWorld                     | Val  Loss: 1.5661 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5414 | Val  Acc: 0.9730
 Site-RealWorld                     | Val  Loss: 1.5130 | Val  Acc: 0.9583
 Site-RealWorld                     | Val  Loss: 1.6194 | Val  Acc: 0.9194
 Site-caltech                       | Val  Loss: 1.5742 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5932 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6666 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5927 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5108 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5647 | Val  Acc: 0.9474
 Site-caltech                       | Val  Loss: 1.6466 | Val  Acc: 0.9434
 Site-Product                       | Val  Loss: 1.5342 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4948 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5166 | Val  Acc: 0.9500
 Site-Product                       | Val  Loss: 1.5334 | Val  Acc: 0.9310
 Site-Product                       | Val  Loss: 1.5784 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.5614 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.6984 | Val  Acc: 0.7826
 Site-amazon                        | Val  Loss: 1.6610 | Val  Acc: 0.8537
 Site-webcam                        | Val  Loss: 1.6501 | Val  Acc: 0.8333
 Site-webcam                        | Val  Loss: 1.6425 | Val  Acc: 0.9722
 Site-Art                           | Val  Loss: 1.9049 | Val  Acc: 0.8056
 Site-Clipart                       | Val  Loss: 1.7476 | Val  Acc: 0.7917
Average Valid Accuracy: 0.9388
 Best site-RealWorld                 | Epoch:20 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:20 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:20 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:20 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:20 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:20 | Val Acc: 0.8636
 Best site-RealWorld                 | Epoch:20 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:20 | Val Acc: 0.9730
 Best site-RealWorld                 | Epoch:20 | Val Acc: 0.9583
 Best site-RealWorld                 | Epoch:20 | Val Acc: 0.9194
 Best site-caltech                   | Epoch:20 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:20 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:20 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:20 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:20 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:20 | Val Acc: 0.9474
 Best site-caltech                   | Epoch:20 | Val Acc: 0.9434
 Best site-Product                   | Epoch:20 | Val Acc: 1.0000
 Best site-Product                   | Epoch:20 | Val Acc: 1.0000
 Best site-Product                   | Epoch:20 | Val Acc: 0.9500
 Best site-Product                   | Epoch:20 | Val Acc: 0.9310
 Best site-Product                   | Epoch:20 | Val Acc: 0.9318
 Best site-amazon                    | Epoch:20 | Val Acc: 0.8462
 Best site-amazon                    | Epoch:20 | Val Acc: 0.7826
 Best site-amazon                    | Epoch:20 | Val Acc: 0.8537
 Best site-webcam                    | Epoch:20 | Val Acc: 0.8333
 Best site-webcam                    | Epoch:20 | Val Acc: 0.9722
 Best site-Art                       | Epoch:20 | Val Acc: 0.8056
 Best site-Clipart                   | Epoch:20 | Val Acc: 0.7917
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 21 ============
 Site-RealWorld                     | Train Loss: 1.6167 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 1.7021 | Train Acc: 0.9167
 Site-RealWorld                     | Train Loss: 1.4575 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.5469 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.5136 | Train Acc: 0.9200
 Site-RealWorld                     | Train Loss: 1.6152 | Train Acc: 0.9394
 Site-RealWorld                     | Train Loss: 1.4890 | Train Acc: 0.9302
 Site-RealWorld                     | Train Loss: 1.5215 | Train Acc: 0.9636
 Site-RealWorld                     | Train Loss: 1.5687 | Train Acc: 0.9722
 Site-RealWorld                     | Train Loss: 1.5018 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.7072 | Train Acc: 0.8182
 Site-caltech                       | Train Loss: 1.6710 | Train Acc: 0.8667
 Site-caltech                       | Train Loss: 1.5751 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6237 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.5500 | Train Acc: 0.9024
 Site-caltech                       | Train Loss: 1.5259 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6274 | Train Acc: 0.9241
 Site-Product                       | Train Loss: 1.4213 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.5259 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.6063 | Train Acc: 0.9310
 Site-Product                       | Train Loss: 1.5284 | Train Acc: 0.9545
 Site-Product                       | Train Loss: 1.6111 | Train Acc: 0.9848
 Site-amazon                        | Train Loss: 1.4782 | Train Acc: 0.8500
 Site-amazon                        | Train Loss: 1.5876 | Train Acc: 0.9143
 Site-amazon                        | Train Loss: 1.5846 | Train Acc: 0.8871
 Site-webcam                        | Train Loss: 1.5671 | Train Acc: 0.9630
 Site-webcam                        | Train Loss: 1.5961 | Train Acc: 1.0000
 Site-Art                           | Train Loss: 1.7939 | Train Acc: 0.8545
 Site-Clipart                       | Train Loss: 1.7630 | Train Acc: 0.7568
Average Train Accuracy: 0.9331
 Site-RealWorld                     | Val  Loss: 1.3659 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.3468 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4883 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.5634 | Val  Acc: 0.9231
 Site-RealWorld                     | Val  Loss: 1.7206 | Val  Acc: 0.9412
 Site-RealWorld                     | Val  Loss: 1.5977 | Val  Acc: 0.9545
 Site-RealWorld                     | Val  Loss: 1.5305 | Val  Acc: 0.9643
 Site-RealWorld                     | Val  Loss: 1.4911 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 1.4906 | Val  Acc: 0.9167
 Site-RealWorld                     | Val  Loss: 1.5678 | Val  Acc: 0.9677
 Site-caltech                       | Val  Loss: 1.5716 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.5803 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.6664 | Val  Acc: 0.9286
 Site-caltech                       | Val  Loss: 1.5416 | Val  Acc: 1.0000
 Site-caltech                       | Val  Loss: 1.4962 | Val  Acc: 0.9630
 Site-caltech                       | Val  Loss: 1.5377 | Val  Acc: 0.8947
 Site-caltech                       | Val  Loss: 1.5994 | Val  Acc: 0.9057
 Site-Product                       | Val  Loss: 1.4912 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4601 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.4561 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5163 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 1.5442 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 1.5251 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 1.6706 | Val  Acc: 0.8261
 Site-amazon                        | Val  Loss: 1.6371 | Val  Acc: 0.8537
 Site-webcam                        | Val  Loss: 1.5552 | Val  Acc: 0.9444
 Site-webcam                        | Val  Loss: 1.5785 | Val  Acc: 0.9722
 Site-Art                           | Val  Loss: 1.8322 | Val  Acc: 0.7778
 Site-Clipart                       | Val  Loss: 1.7501 | Val  Acc: 0.7500
Average Valid Accuracy: 0.9401
 Best site-RealWorld                 | Epoch:21 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:21 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:21 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9231
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9412
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9545
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9643
 Best site-RealWorld                 | Epoch:21 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9167
 Best site-RealWorld                 | Epoch:21 | Val Acc: 0.9677
 Best site-caltech                   | Epoch:21 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:21 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:21 | Val Acc: 0.9286
 Best site-caltech                   | Epoch:21 | Val Acc: 1.0000
 Best site-caltech                   | Epoch:21 | Val Acc: 0.9630
 Best site-caltech                   | Epoch:21 | Val Acc: 0.8947
 Best site-caltech                   | Epoch:21 | Val Acc: 0.9057
 Best site-Product                   | Epoch:21 | Val Acc: 1.0000
 Best site-Product                   | Epoch:21 | Val Acc: 1.0000
 Best site-Product                   | Epoch:21 | Val Acc: 1.0000
 Best site-Product                   | Epoch:21 | Val Acc: 1.0000
 Best site-Product                   | Epoch:21 | Val Acc: 0.9318
 Best site-amazon                    | Epoch:21 | Val Acc: 0.8462
 Best site-amazon                    | Epoch:21 | Val Acc: 0.8261
 Best site-amazon                    | Epoch:21 | Val Acc: 0.8537
 Best site-webcam                    | Epoch:21 | Val Acc: 0.9444
 Best site-webcam                    | Epoch:21 | Val Acc: 0.9722
 Best site-Art                       | Epoch:21 | Val Acc: 0.7778
 Best site-Clipart                   | Epoch:21 | Val Acc: 0.7500
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 22 ============
 Site-RealWorld                     | Train Loss: 1.5550 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 1.6258 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.4816 | Train Acc: 0.9333
 Site-RealWorld                     | Train Loss: 1.5113 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 1.4711 | Train Acc: 0.9200
 Site-RealWorld                     | Train Loss: 1.5655 | Train Acc: 0.9394
 Site-RealWorld                     | Train Loss: 1.4481 | Train Acc: 0.9302
 Site-RealWorld                     | Train Loss: 1.4991 | Train Acc: 0.9091
 Site-RealWorld                     | Train Loss: 1.5361 | Train Acc: 0.9583
 Site-RealWorld                     | Train Loss: 1.4294 | Train Acc: 0.9892
 Site-caltech                       | Train Loss: 1.6577 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6201 | Train Acc: 0.9333
 Site-caltech                       | Train Loss: 1.4900 | Train Acc: 1.0000
 Site-caltech                       | Train Loss: 1.6148 | Train Acc: 0.8667
 Site-caltech                       | Train Loss: 1.5231 | Train Acc: 0.9756
 Site-caltech                       | Train Loss: 1.5011 | Train Acc: 0.9825
 Site-caltech                       | Train Loss: 1.5788 | Train Acc: 0.9114
 Site-Product                       | Train Loss: 1.4176 | Train Acc: 0.8462
 Site-Product                       | Train Loss: 1.4977 | Train Acc: 1.0000
 Site-Product                       | Train Loss: 1.5589 | Train Acc: 0.9655
