===2023-08-10 21:19:56===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.8597 | Train Acc: 0.5000
 Site-cartoon                       | Val  Loss: 1.4829 | Val  Acc: 0.7403
 Site-sketch                        | Val  Loss: 1.8270 | Val  Acc: 0.2051
Average Valid Accuracy: 0.8648
============ Train epoch 24 ============
 Site-photo                         | Train Loss: 0.5361 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.7045 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.6135 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.5286 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5461 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6462 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5510 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5934 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6066 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.6136 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.2044 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.2348 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.2154 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.2148 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.2186 | Train Acc: 0.7734
 Site-cartoon                       | Train Loss: 1.4806 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.4117 | Train Acc: 0.7043
 Site-sketch                        | Train Loss: 1.8259 | Train Acc: 0.3276
Average Train Accuracy: 0.8657
 Site-photo                         | Val  Loss: 0.6758 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.6984 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7029 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6541 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5816 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5332 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5971 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6489 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.6155 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.5933 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.2213 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.1245 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 1.1323 | Val  Acc: 0.7692
 Site-art_painting                  | Val  Loss: 1.1925 | Val  Acc: 0.7234
 Site-art_painting                  | Val  Loss: 1.1951 | Val  Acc: 0.8118
 Site-cartoon                       | Val  Loss: 1.4974 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4125 | Val  Acc: 0.7143
 Site-sketch                        | Val  Loss: 1.8133 | Val  Acc: 0.3333
Average Valid Accuracy: 0.8745
============ Train epoch 25 ============
 Site-photo                         | Train Loss: 0.4625 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6235 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.5592 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4982 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5079 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6243 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.4823 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5811 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5770 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.5723 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 1.0808 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.2520 | Train Acc: 0.6818
 Site-art_painting                  | Train Loss: 1.2041 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.1232 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 1.1451 | Train Acc: 0.7891
 Site-cartoon                       | Train Loss: 1.6285 | Train Acc: 0.3636
 Site-cartoon                       | Train Loss: 1.3834 | Train Acc: 0.7304
 Site-sketch                        | Train Loss: 1.8303 | Train Acc: 0.3276
Average Train Accuracy: 0.8451
 Site-photo                         | Val  Loss: 0.5647 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6813 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.7348 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.6361 | Val  Acc: 0.9524
 Site-photo                         | Val  Loss: 0.5401 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5138 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5674 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5942 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.5606 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.5506 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.1330 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.1768 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.0569 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 1.1307 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.2247 | Val  Acc: 0.7176
 Site-cartoon                       | Val  Loss: 1.5130 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4344 | Val  Acc: 0.6883
 Site-sketch                        | Val  Loss: 1.7983 | Val  Acc: 0.3077
Average Valid Accuracy: 0.8822
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 0.9375
 Best site-photo                     | Epoch:25 | Val Acc: 0.9524
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-photo                     | Epoch:25 | Val Acc: 0.9828
 Best site-photo                     | Epoch:25 | Val Acc: 0.9867
 Best site-photo                     | Epoch:25 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:25 | Val Acc: 0.9231
 Best site-art_painting              | Epoch:25 | Val Acc: 0.8511
 Best site-art_painting              | Epoch:25 | Val Acc: 0.7176
 Best site-cartoon                   | Epoch:25 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:25 | Val Acc: 0.6883
 Best site-sketch                    | Epoch:25 | Val Acc: 0.3077
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 26 ============
 Site-photo                         | Train Loss: 0.4066 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.6045 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.5841 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.4935 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5052 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5701 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4460 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5367 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.5564 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.5535 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.1746 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.1954 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.1247 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.0810 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.1590 | Train Acc: 0.7578
 Site-cartoon                       | Train Loss: 1.5005 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.3540 | Train Acc: 0.7217
 Site-sketch                        | Train Loss: 1.8072 | Train Acc: 0.2931
Average Train Accuracy: 0.8495
 Site-photo                         | Val  Loss: 0.6045 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5997 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6371 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5759 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4996 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4718 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5397 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5548 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5216 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5371 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.1470 | Val  Acc: 0.6250
 Site-art_painting                  | Val  Loss: 1.0852 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.1055 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.0530 | Val  Acc: 0.8723
 Site-art_painting                  | Val  Loss: 1.1572 | Val  Acc: 0.8118
 Site-cartoon                       | Val  Loss: 1.4817 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.3874 | Val  Acc: 0.7662
 Site-sketch                        | Val  Loss: 1.7512 | Val  Acc: 0.3846
Average Valid Accuracy: 0.8900
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 1.0000
 Best site-photo                     | Epoch:26 | Val Acc: 0.9897
 Best site-art_painting              | Epoch:26 | Val Acc: 0.6250
 Best site-art_painting              | Epoch:26 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:26 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:26 | Val Acc: 0.8723
 Best site-art_painting              | Epoch:26 | Val Acc: 0.8118
 Best site-cartoon                   | Epoch:26 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:26 | Val Acc: 0.7662
 Best site-sketch                    | Epoch:26 | Val Acc: 0.3846
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 27 ============
 Site-photo                         | Train Loss: 0.3759 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5953 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.5394 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.4621 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4632 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5574 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4935 | Train Acc: 0.9853
 Site-photo                         | Train Loss: 0.4982 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.5068 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.5342 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.1799 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.2050 | Train Acc: 0.6364
 Site-art_painting                  | Train Loss: 1.1612 | Train Acc: 0.7000
 Site-art_painting                  | Train Loss: 1.1349 | Train Acc: 0.7361
 Site-art_painting                  | Train Loss: 1.0904 | Train Acc: 0.7969
 Site-cartoon                       | Train Loss: 1.4616 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.3213 | Train Acc: 0.7652
 Site-sketch                        | Train Loss: 1.7711 | Train Acc: 0.3621
Average Train Accuracy: 0.8562
 Site-photo                         | Val  Loss: 0.5434 | Val  Acc: 0.8889
 Site-photo                         | Val  Loss: 0.5932 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6483 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.5554 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5332 | Val  Acc: 0.9630
 Site-photo                         | Val  Loss: 0.4406 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5135 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5321 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.5014 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4982 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.1280 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.1460 | Val  Acc: 0.7333
 Site-art_painting                  | Val  Loss: 1.0665 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 1.0650 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.1261 | Val  Acc: 0.8118
 Site-cartoon                       | Val  Loss: 1.5017 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.4110 | Val  Acc: 0.7662
 Site-sketch                        | Val  Loss: 1.7920 | Val  Acc: 0.3846
Average Valid Accuracy: 0.8824
============ Train epoch 28 ============
 Site-photo                         | Train Loss: 0.3652 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5696 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.4697 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4229 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4446 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5490 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.4503 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4610 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.4953 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.5288 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.0711 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 1.1714 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.1253 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 1.0554 | Train Acc: 0.7917
 Site-art_painting                  | Train Loss: 1.1101 | Train Acc: 0.8203
 Site-cartoon                       | Train Loss: 1.4927 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.3015 | Train Acc: 0.7391
 Site-sketch                        | Train Loss: 1.7745 | Train Acc: 0.3621
Average Train Accuracy: 0.8792
 Site-photo                         | Val  Loss: 0.5052 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5784 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.6371 | Val  Acc: 0.9375
 Site-photo                         | Val  Loss: 0.5364 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4644 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4394 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4899 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5253 | Val  Acc: 0.9655
 Site-photo                         | Val  Loss: 0.4532 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.4683 | Val  Acc: 0.9794
 Site-art_painting                  | Val  Loss: 1.0964 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.1077 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.0258 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 1.0661 | Val  Acc: 0.8723
 Site-art_painting                  | Val  Loss: 1.1093 | Val  Acc: 0.8000
 Site-cartoon                       | Val  Loss: 1.4768 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.3976 | Val  Acc: 0.7532
 Site-sketch                        | Val  Loss: 1.7836 | Val  Acc: 0.4359
Average Valid Accuracy: 0.8960
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 0.9375
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 0.9655
 Best site-photo                     | Epoch:28 | Val Acc: 0.9867
 Best site-photo                     | Epoch:28 | Val Acc: 0.9794
 Best site-art_painting              | Epoch:28 | Val Acc: 0.7500
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9231
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8723
 Best site-art_painting              | Epoch:28 | Val Acc: 0.8000
 Best site-cartoon                   | Epoch:28 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:28 | Val Acc: 0.7532
 Best site-sketch                    | Epoch:28 | Val Acc: 0.4359
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 29 ============
 Site-photo                         | Train Loss: 0.3659 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5303 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.4948 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3936 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4395 | Train Acc: 0.9750
 Site-photo                         | Train Loss: 0.5097 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3721 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4436 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4842 | Train Acc: 0.9823
 Site-photo                         | Train Loss: 0.4870 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.0470 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.1975 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.1426 | Train Acc: 0.7250
 Site-art_painting                  | Train Loss: 1.2872 | Train Acc: 0.7639
 Site-art_painting                  | Train Loss: 1.0764 | Train Acc: 0.8359
 Site-cartoon                       | Train Loss: 1.4515 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.2764 | Train Acc: 0.8000
 Site-sketch                        | Train Loss: 1.8306 | Train Acc: 0.2414
Average Train Accuracy: 0.8630
 Site-photo                         | Val  Loss: 0.4982 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5658 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5783 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4784 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4353 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4145 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4449 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4840 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4372 | Val  Acc: 0.9867
 Site-photo                         | Val  Loss: 0.4459 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 1.1328 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 1.0773 | Val  Acc: 0.8000
 Site-art_painting                  | Val  Loss: 1.0383 | Val  Acc: 0.8077
 Site-art_painting                  | Val  Loss: 1.0538 | Val  Acc: 0.7872
 Site-art_painting                  | Val  Loss: 1.1298 | Val  Acc: 0.7529
 Site-cartoon                       | Val  Loss: 1.3941 | Val  Acc: 1.0000
 Site-cartoon                       | Val  Loss: 1.3523 | Val  Acc: 0.7143
 Site-sketch                        | Val  Loss: 1.8468 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8865
============ Train epoch 30 ============
 Site-photo                         | Train Loss: 0.3177 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.5122 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.5079 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.3743 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3837 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4931 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.4633 | Train Acc: 0.9706
 Site-photo                         | Train Loss: 0.4343 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4329 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.5007 | Train Acc: 0.9795
 Site-art_painting                  | Train Loss: 1.0923 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 1.1619 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.0842 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.0609 | Train Acc: 0.7500
 Site-art_painting                  | Train Loss: 1.0417 | Train Acc: 0.8281
 Site-cartoon                       | Train Loss: 1.5017 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 1.2977 | Train Acc: 0.7304
 Site-sketch                        | Train Loss: 1.7837 | Train Acc: 0.2931
Average Train Accuracy: 0.8569
 Site-photo                         | Val  Loss: 0.4785 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4923 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.5083 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4918 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4248 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.3715 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4353 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4652 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.4114 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4046 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 1.2258 | Val  Acc: 0.7500
 Site-art_painting                  | Val  Loss: 0.9625 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.0325 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 1.0027 | Val  Acc: 0.8511
 Site-art_painting                  | Val  Loss: 1.0696 | Val  Acc: 0.7765
 Site-cartoon                       | Val  Loss: 1.4143 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.3394 | Val  Acc: 0.7403
 Site-sketch                        | Val  Loss: 1.7767 | Val  Acc: 0.3590
Average Valid Accuracy: 0.8921
============ Train epoch 31 ============
 Site-photo                         | Train Loss: 0.2817 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4923 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.3905 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3562 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3580 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4805 | Train Acc: 0.9615
 Site-photo                         | Train Loss: 0.3588 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4174 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4050 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4092 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.0276 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.1742 | Train Acc: 0.7273
 Site-art_painting                  | Train Loss: 1.1094 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 1.0302 | Train Acc: 0.8472
 Site-art_painting                  | Train Loss: 1.0317 | Train Acc: 0.8125
 Site-cartoon                       | Train Loss: 1.4127 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 1.2747 | Train Acc: 0.7391
 Site-sketch                        | Train Loss: 1.7832 | Train Acc: 0.2414
Average Train Accuracy: 0.8724
 Site-photo                         | Val  Loss: 0.4529 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4894 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4693 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4539 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.3949 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.3559 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4148 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.4542 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.4297 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.3974 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.9554 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 1.0075 | Val  Acc: 0.8667
 Site-art_painting                  | Val  Loss: 1.0005 | Val  Acc: 0.8462
 Site-art_painting                  | Val  Loss: 1.0343 | Val  Acc: 0.8085
 Site-art_painting                  | Val  Loss: 1.0254 | Val  Acc: 0.8118
 Site-cartoon                       | Val  Loss: 1.4039 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 1.3503 | Val  Acc: 0.7662
 Site-sketch                        | Val  Loss: 1.7480 | Val  Acc: 0.4359
Average Valid Accuracy: 0.9028
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 0.9828
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-photo                     | Epoch:31 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:31 | Val Acc: 0.8750
 Best site-art_painting              | Epoch:31 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:31 | Val Acc: 0.8462
 Best site-art_painting              | Epoch:31 | Val Acc: 0.8085
 Best site-art_painting              | Epoch:31 | Val Acc: 0.8118
 Best site-cartoon                   | Epoch:31 | Val Acc: 0.8571
 Best site-cartoon                   | Epoch:31 | Val Acc: 0.7662
 Best site-sketch                    | Epoch:31 | Val Acc: 0.4359
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedavg...
============ Train epoch 32 ============
 Site-photo                         | Train Loss: 0.2833 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4655 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.4576 | Train Acc: 0.9583
 Site-photo                         | Train Loss: 0.3340 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3318 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4376 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.3878 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.4074 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.3985 | Train Acc: 0.9735
 Site-photo                         | Train Loss: 0.3821 | Train Acc: 0.9863
 Site-art_painting                  | Train Loss: 1.0097 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 1.0748 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 1.0738 | Train Acc: 0.7750
 Site-art_painting                  | Train Loss: 0.9818 | Train Acc: 0.8056
 Site-art_painting                  | Train Loss: 1.0218 | Train Acc: 0.7891
