===2023-08-17 02:56:02===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:04===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 03:28:34===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
 Site-art_painting                  | Train Loss: 1.8573 | Train Acc: 0.5000
 Site-art_painting                  | Train Loss: 0.6586 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.5855 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.5975 | Train Acc: 0.8633
 Site-art_painting                  | Train Loss: 0.5779 | Train Acc: 0.9000
 Site-photo                         | Train Loss: 0.2151 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3146 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2927 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3374 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2446 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.0817 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.1809 | Train Acc: 0.6901
 Site-cartoon                       | Train Loss: 1.0363 | Train Acc: 0.6806
Average Train Accuracy: 0.8546
============ Train epoch 40 ============
 Site-art_painting                  | Train Loss: 0.6977 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.8514 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.6655 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.4008 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.7855 | Train Acc: 0.7600
 Site-art_painting                  | Train Loss: 0.5505 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.5712 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.6126 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.5928 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.5708 | Train Acc: 0.9056
 Site-photo                         | Train Loss: 0.2030 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2660 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2845 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3406 | Train Acc: 0.9545
 Site-photo                         | Train Loss: 0.2466 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1699 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.1644 | Train Acc: 0.6761
 Site-cartoon                       | Train Loss: 1.0602 | Train Acc: 0.6528
Average Train Accuracy: 0.8620
============ Train epoch 41 ============
 Site-art_painting                  | Train Loss: 0.6737 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7129 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.6719 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.4257 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.6647 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5003 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.5517 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.5453 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.5695 | Train Acc: 0.8633
 Site-art_painting                  | Train Loss: 0.5656 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.1929 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2742 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2461 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3271 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2220 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.0410 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.1976 | Train Acc: 0.6408
 Site-cartoon                       | Train Loss: 1.0724 | Train Acc: 0.6528
Average Train Accuracy: 0.8710
============ Train epoch 42 ============
 Site-art_painting                  | Train Loss: 0.7137 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.6457 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.6429 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.3928 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.6353 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.4930 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.5728 | Train Acc: 0.9157
 Site-art_painting                  | Train Loss: 0.5321 | Train Acc: 0.9346
 Site-art_painting                  | Train Loss: 0.5930 | Train Acc: 0.8777
 Site-art_painting                  | Train Loss: 0.5203 | Train Acc: 0.9111
 Site-photo                         | Train Loss: 0.1837 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2863 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2670 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3143 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2152 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1154 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.1438 | Train Acc: 0.6479
 Site-cartoon                       | Train Loss: 1.1142 | Train Acc: 0.5972
Average Train Accuracy: 0.8740
============ Train epoch 43 ============
 Site-art_painting                  | Train Loss: 0.6166 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.7375 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.7172 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.3617 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.6107 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.4319 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.6619 | Train Acc: 0.8795
 Site-art_painting                  | Train Loss: 0.5385 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.6383 | Train Acc: 0.8705
 Site-art_painting                  | Train Loss: 0.5386 | Train Acc: 0.8944
 Site-photo                         | Train Loss: 0.1686 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2370 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2635 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3084 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1994 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.0180 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.1787 | Train Acc: 0.6761
 Site-cartoon                       | Train Loss: 0.9357 | Train Acc: 0.6944
Average Train Accuracy: 0.8900
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:43 | Val Acc: 0.8261
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:43 | Val Acc: 0.8200
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9531
 Best site-art_painting              | Epoch:43 | Val Acc: 0.8795
 Best site-art_painting              | Epoch:43 | Val Acc: 0.9159
 Best site-art_painting              | Epoch:43 | Val Acc: 0.8705
 Best site-art_painting              | Epoch:43 | Val Acc: 0.8944
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
 Best site-photo                     | Epoch:43 | Val Acc: 1.0000
 Best site-photo                     | Epoch:43 | Val Acc: 0.9796
 Best site-photo                     | Epoch:43 | Val Acc: 0.9659
 Best site-photo                     | Epoch:43 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:43 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:43 | Val Acc: 0.6761
 Best site-cartoon                   | Epoch:43 | Val Acc: 0.6944
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/afl...
============ Train epoch 44 ============
 Site-art_painting                  | Train Loss: 0.6272 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7421 | Train Acc: 0.6957
 Site-art_painting                  | Train Loss: 0.5252 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.4098 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.6578 | Train Acc: 0.8800
 Site-art_painting                  | Train Loss: 0.4715 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.5865 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.5116 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.5183 | Train Acc: 0.8705
 Site-art_painting                  | Train Loss: 0.5021 | Train Acc: 0.9000
 Site-photo                         | Train Loss: 0.1650 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2343 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2345 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3140 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1976 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.0281 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.0949 | Train Acc: 0.6761
 Site-cartoon                       | Train Loss: 0.9124 | Train Acc: 0.6528
Average Train Accuracy: 0.8868
============ Train epoch 45 ============
 Site-art_painting                  | Train Loss: 0.6553 | Train Acc: 0.7778
 Site-art_painting                  | Train Loss: 0.6804 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.6441 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.6956 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.5796 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5470 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.5465 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.5015 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.4886 | Train Acc: 0.8777
 Site-art_painting                  | Train Loss: 0.5086 | Train Acc: 0.9278
 Site-photo                         | Train Loss: 0.1413 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2548 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2242 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2721 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.1992 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.0510 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.1398 | Train Acc: 0.6761
 Site-cartoon                       | Train Loss: 1.1290 | Train Acc: 0.6667
Average Train Accuracy: 0.8729
============ Train epoch 46 ============
 Site-art_painting                  | Train Loss: 0.6578 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.6349 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.6244 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3499 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.6892 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.4758 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.5749 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.5606 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.5031 | Train Acc: 0.8921
 Site-art_painting                  | Train Loss: 0.4964 | Train Acc: 0.9222
 Site-photo                         | Train Loss: 0.1510 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2557 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.2112 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2678 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.1676 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.0450 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.1119 | Train Acc: 0.7113
 Site-cartoon                       | Train Loss: 1.0546 | Train Acc: 0.6944
Average Train Accuracy: 0.8813
============ Train epoch 47 ============
 Site-art_painting                  | Train Loss: 0.5653 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.6828 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.5843 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.3753 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.5809 | Train Acc: 0.8800
 Site-art_painting                  | Train Loss: 0.4308 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.5809 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.5593 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.5085 | Train Acc: 0.9137
 Site-art_painting                  | Train Loss: 0.5274 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.1406 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2207 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1993 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2346 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.1879 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1533 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.0776 | Train Acc: 0.6901
 Site-cartoon                       | Train Loss: 0.9453 | Train Acc: 0.6806
Average Train Accuracy: 0.8890
============ Train epoch 48 ============
 Site-art_painting                  | Train Loss: 0.5665 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.7791 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.5720 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3542 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.7194 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.5016 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.5870 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.4728 | Train Acc: 0.8785
 Site-art_painting                  | Train Loss: 0.5133 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.4695 | Train Acc: 0.9056
 Site-photo                         | Train Loss: 0.1354 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1970 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2015 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2670 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1777 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.1202 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.1187 | Train Acc: 0.6761
 Site-cartoon                       | Train Loss: 1.0140 | Train Acc: 0.6250
Average Train Accuracy: 0.8788
============ Train epoch 49 ============
 Site-art_painting                  | Train Loss: 0.4915 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.5660 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.6213 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.2586 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.5954 | Train Acc: 0.8600
 Site-art_painting                  | Train Loss: 0.4360 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.5674 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.4815 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.4994 | Train Acc: 0.8921
 Site-art_painting                  | Train Loss: 0.5246 | Train Acc: 0.8889
 Site-photo                         | Train Loss: 0.1255 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2251 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.1911 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2644 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1595 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.0689 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.0732 | Train Acc: 0.6972
 Site-cartoon                       | Train Loss: 0.9440 | Train Acc: 0.6667
Average Train Accuracy: 0.8877
 Test site-art_painting              | Epoch:43 | Test Acc: 0.9099
 Test site-photo                     | Epoch:43 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:43 | Test Acc: 0.6601
 Test site-cartoon                   | Epoch:43 | Test Acc: 0.6787
art_painting: 0.9099, photo: 0.9985, sketch: 0.6601, cartoon: 0.6787, 
Average Test Accuracy(group): 0.8118, Average Test Accuracy(individual): 0.8939,
domain std=0.1459, cluster std=-1.0000, individual std=0.1088, 
===2023-08-17 03:51:50===
===2023-08-17 03:51:53===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
Loading snapshots...
 Test site-art_painting              | Epoch:43 | Test Acc: 0.9062
 Test site-photo                     | Epoch:43 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:43 | Test Acc: 0.6518
 Test site-cartoon                   | Epoch:43 | Test Acc: 0.6745
art_painting: 0.9062, photo: 0.9985, sketch: 0.6518, cartoon: 0.6745, 
Average Test Accuracy(group): 0.8078, Average Test Accuracy(individual): 0.8907,
domain std=0.1485, cluster std=-1.0000, individual std=0.1109, 
