===2023-08-17 02:56:06===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:08===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 03:52:50===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
denominator: 39468.0703125
 Site-art_painting                  | Train Loss: 1.8998 | Train Acc: 0.2222
 Site-art_painting                  | Train Loss: 0.8541 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.6420 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.7881 | Train Acc: 0.8795
 Site-art_painting                  | Train Loss: 0.7148 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.7294 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.7032 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.2524 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3694 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3284 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3802 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.3031 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.2637 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.4195 | Train Acc: 0.5423
 Site-cartoon                       | Train Loss: 1.2548 | Train Acc: 0.6667
Average Train Accuracy: 0.8625
============ Train epoch 41 ============
denominator: 17506.05078125
 Site-art_painting                  | Train Loss: 0.8031 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7310 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.8431 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5181 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7388 | Train Acc: 0.8600
 Site-art_painting                  | Train Loss: 0.5929 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.7645 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.7097 | Train Acc: 0.8692
 Site-art_painting                  | Train Loss: 0.7312 | Train Acc: 0.8705
 Site-art_painting                  | Train Loss: 0.7360 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.2542 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3542 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3563 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3572 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.2897 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2087 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.3973 | Train Acc: 0.5634
 Site-cartoon                       | Train Loss: 1.1402 | Train Acc: 0.6389
Average Train Accuracy: 0.8669
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8261
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:41 | Val Acc: 0.9211
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8600
 Best site-art_painting              | Epoch:41 | Val Acc: 0.9375
 Best site-art_painting              | Epoch:41 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8692
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8705
 Best site-art_painting              | Epoch:41 | Val Acc: 0.8611
 Best site-photo                     | Epoch:41 | Val Acc: 1.0000
 Best site-photo                     | Epoch:41 | Val Acc: 1.0000
 Best site-photo                     | Epoch:41 | Val Acc: 0.9796
 Best site-photo                     | Epoch:41 | Val Acc: 0.9773
 Best site-photo                     | Epoch:41 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:41 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:41 | Val Acc: 0.5634
 Best site-cartoon                   | Epoch:41 | Val Acc: 0.6389
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 42 ============
denominator: 17256.984375
 Site-art_painting                  | Train Loss: 0.7435 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.9202 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.7578 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3934 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.9060 | Train Acc: 0.7800
 Site-art_painting                  | Train Loss: 0.6278 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.7812 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6995 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.7282 | Train Acc: 0.8273
 Site-art_painting                  | Train Loss: 0.7228 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.2322 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3390 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2832 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3832 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2812 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2870 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.3946 | Train Acc: 0.5563
 Site-cartoon                       | Train Loss: 1.1490 | Train Acc: 0.7083
Average Train Accuracy: 0.8584
============ Train epoch 43 ============
denominator: 17098.392578125
 Site-art_painting                  | Train Loss: 0.7542 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.9477 | Train Acc: 0.6522
 Site-art_painting                  | Train Loss: 0.7444 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.4830 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7664 | Train Acc: 0.8400
 Site-art_painting                  | Train Loss: 0.6369 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.7091 | Train Acc: 0.8916
 Site-art_painting                  | Train Loss: 0.6727 | Train Acc: 0.9159
 Site-art_painting                  | Train Loss: 0.7151 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.6965 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.2164 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3170 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2909 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3575 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.2618 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2458 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.4188 | Train Acc: 0.5423
 Site-cartoon                       | Train Loss: 1.1999 | Train Acc: 0.6528
Average Train Accuracy: 0.8643
============ Train epoch 44 ============
denominator: 16917.62890625
 Site-art_painting                  | Train Loss: 0.6749 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7273 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.6706 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.4734 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.8123 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5759 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.7306 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6588 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.7166 | Train Acc: 0.8489
 Site-art_painting                  | Train Loss: 0.6921 | Train Acc: 0.8556
 Site-photo                         | Train Loss: 0.2192 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2945 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2745 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3405 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2544 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2252 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.3613 | Train Acc: 0.5423
 Site-cartoon                       | Train Loss: 1.1245 | Train Acc: 0.6806
Average Train Accuracy: 0.8669
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8261
 Best site-art_painting              | Epoch:44 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8947
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8000
 Best site-art_painting              | Epoch:44 | Val Acc: 0.9219
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:44 | Val Acc: 0.9252
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8489
 Best site-art_painting              | Epoch:44 | Val Acc: 0.8556
 Best site-photo                     | Epoch:44 | Val Acc: 1.0000
 Best site-photo                     | Epoch:44 | Val Acc: 1.0000
 Best site-photo                     | Epoch:44 | Val Acc: 0.9796
 Best site-photo                     | Epoch:44 | Val Acc: 0.9659
 Best site-photo                     | Epoch:44 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:44 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:44 | Val Acc: 0.5423
 Best site-cartoon                   | Epoch:44 | Val Acc: 0.6806
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 45 ============
denominator: 16371.041015625
 Site-art_painting                  | Train Loss: 0.7707 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.6987 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.7417 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5043 | Train Acc: 0.8947
 Site-art_painting                  | Train Loss: 0.7986 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5384 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.7007 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6861 | Train Acc: 0.8879
 Site-art_painting                  | Train Loss: 0.7059 | Train Acc: 0.8849
 Site-art_painting                  | Train Loss: 0.6900 | Train Acc: 0.8611
 Site-photo                         | Train Loss: 0.1781 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3227 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2797 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.3281 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2455 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.2387 | Train Acc: 0.6429
 Site-sketch                        | Train Loss: 1.3669 | Train Acc: 0.5634
 Site-cartoon                       | Train Loss: 1.1359 | Train Acc: 0.7083
Average Train Accuracy: 0.8668
============ Train epoch 46 ============
denominator: 16212.3798828125
 Site-art_painting                  | Train Loss: 0.7267 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.8531 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.6994 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.4647 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7491 | Train Acc: 0.8600
 Site-art_painting                  | Train Loss: 0.5717 | Train Acc: 0.9219
 Site-art_painting                  | Train Loss: 0.6765 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.6191 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.6765 | Train Acc: 0.8633
 Site-art_painting                  | Train Loss: 0.6318 | Train Acc: 0.8944
 Site-photo                         | Train Loss: 0.1704 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2851 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2306 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.3157 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.2309 | Train Acc: 0.9873
 Site-sketch                        | Train Loss: 1.2179 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.3652 | Train Acc: 0.5563
 Site-cartoon                       | Train Loss: 1.1301 | Train Acc: 0.6250
Average Train Accuracy: 0.8660
============ Train epoch 47 ============
denominator: 16295.4775390625
 Site-art_painting                  | Train Loss: 0.6908 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.7731 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.7496 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5981 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.7414 | Train Acc: 0.8000
 Site-art_painting                  | Train Loss: 0.5311 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.6617 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.6030 | Train Acc: 0.9252
 Site-art_painting                  | Train Loss: 0.7061 | Train Acc: 0.8561
 Site-art_painting                  | Train Loss: 0.6431 | Train Acc: 0.8778
 Site-photo                         | Train Loss: 0.1821 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2706 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2420 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2759 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.2016 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.3365 | Train Acc: 0.5714
 Site-sketch                        | Train Loss: 1.3785 | Train Acc: 0.5141
 Site-cartoon                       | Train Loss: 1.1125 | Train Acc: 0.6806
Average Train Accuracy: 0.8621
============ Train epoch 48 ============
denominator: 16148.85546875
 Site-art_painting                  | Train Loss: 0.6542 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.7720 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.7147 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3602 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.6834 | Train Acc: 0.8200
 Site-art_painting                  | Train Loss: 0.5254 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.7379 | Train Acc: 0.8675
 Site-art_painting                  | Train Loss: 0.6477 | Train Acc: 0.8972
 Site-art_painting                  | Train Loss: 0.6860 | Train Acc: 0.8633
 Site-art_painting                  | Train Loss: 0.6693 | Train Acc: 0.8722
 Site-photo                         | Train Loss: 0.1530 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2452 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2407 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2932 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1957 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 1.1083 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 1.3712 | Train Acc: 0.5493
 Site-cartoon                       | Train Loss: 1.1416 | Train Acc: 0.6667
Average Train Accuracy: 0.8724
 Best site-art_painting              | Epoch:48 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:48 | Val Acc: 0.7391
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:48 | Val Acc: 0.9474
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8200
 Best site-art_painting              | Epoch:48 | Val Acc: 0.9375
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8675
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8972
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8633
 Best site-art_painting              | Epoch:48 | Val Acc: 0.8722
 Best site-photo                     | Epoch:48 | Val Acc: 1.0000
 Best site-photo                     | Epoch:48 | Val Acc: 1.0000
 Best site-photo                     | Epoch:48 | Val Acc: 0.9796
 Best site-photo                     | Epoch:48 | Val Acc: 0.9659
 Best site-photo                     | Epoch:48 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:48 | Val Acc: 0.7857
 Best site-sketch                    | Epoch:48 | Val Acc: 0.5493
 Best site-cartoon                   | Epoch:48 | Val Acc: 0.6667
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
============ Train epoch 49 ============
denominator: 15606.7568359375
 Site-art_painting                  | Train Loss: 0.6312 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.7916 | Train Acc: 0.7826
 Site-art_painting                  | Train Loss: 0.7033 | Train Acc: 0.8667
 Site-art_painting                  | Train Loss: 0.3139 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5605 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.5690 | Train Acc: 0.8906
 Site-art_painting                  | Train Loss: 0.6391 | Train Acc: 0.9036
 Site-art_painting                  | Train Loss: 0.6121 | Train Acc: 0.9065
 Site-art_painting                  | Train Loss: 0.6591 | Train Acc: 0.8417
 Site-art_painting                  | Train Loss: 0.6127 | Train Acc: 0.9056
 Site-photo                         | Train Loss: 0.1424 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2635 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.2537 | Train Acc: 0.9796
 Site-photo                         | Train Loss: 0.2663 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.1860 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 1.1803 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 1.3428 | Train Acc: 0.5634
 Site-cartoon                       | Train Loss: 1.0788 | Train Acc: 0.6528
Average Train Accuracy: 0.8784
 Best site-art_painting              | Epoch:49 | Val Acc: 0.9444
 Best site-art_painting              | Epoch:49 | Val Acc: 0.7826
 Best site-art_painting              | Epoch:49 | Val Acc: 0.8667
 Best site-art_painting              | Epoch:49 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:49 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:49 | Val Acc: 0.8906
 Best site-art_painting              | Epoch:49 | Val Acc: 0.9036
 Best site-art_painting              | Epoch:49 | Val Acc: 0.9065
 Best site-art_painting              | Epoch:49 | Val Acc: 0.8417
 Best site-art_painting              | Epoch:49 | Val Acc: 0.9056
 Best site-photo                     | Epoch:49 | Val Acc: 1.0000
 Best site-photo                     | Epoch:49 | Val Acc: 1.0000
 Best site-photo                     | Epoch:49 | Val Acc: 0.9796
 Best site-photo                     | Epoch:49 | Val Acc: 0.9659
 Best site-photo                     | Epoch:49 | Val Acc: 0.9936
 Best site-sketch                    | Epoch:49 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:49 | Val Acc: 0.5634
 Best site-cartoon                   | Epoch:49 | Val Acc: 0.6528
 Test site-art_painting              | Epoch:49 | Test Acc: 0.8965
 Test site-photo                     | Epoch:49 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:49 | Test Acc: 0.5883
 Test site-cartoon                   | Epoch:49 | Test Acc: 0.6798
art_painting: 0.8965, photo: 0.9985, sketch: 0.5883, cartoon: 0.6798, 
Average Test Accuracy(group): 0.7908, Average Test Accuracy(individual): 0.8785,
domain std=0.1640, cluster std=-1.0000, individual std=0.1254, 
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/q-ffl...
===2023-08-17 04:16:47===
===2023-08-17 04:16:51===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
Loading snapshots...
 Test site-art_painting              | Epoch:49 | Test Acc: 0.8965
 Test site-photo                     | Epoch:49 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:49 | Test Acc: 0.5883
 Test site-cartoon                   | Epoch:49 | Test Acc: 0.6798
art_painting: 0.8965, photo: 0.9985, sketch: 0.5883, cartoon: 0.6798, 
Average Test Accuracy(group): 0.7908, Average Test Accuracy(individual): 0.8785,
domain std=0.1640, cluster std=-1.0000, individual std=0.1254, 
