===2023-08-17 02:56:14===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 02:56:16===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
===2023-08-17 04:42:02===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
============ Train epoch 0 ============
 Site-art_painting                  | Train Loss: 1.3586 | Train Acc: 0.8333
 Best site-sketch                    | Epoch:43 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:43 | Val Acc: 0.7606
 Best site-cartoon                   | Epoch:43 | Val Acc: 0.7361
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/harmo-fl...
============ Train epoch 44 ============
 Site-art_painting                  | Train Loss: 0.2261 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.5851 | Train Acc: 0.7391
 Site-art_painting                  | Train Loss: 0.2356 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.2945 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.2306 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.1279 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.2138 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.1452 | Train Acc: 0.9533
 Site-art_painting                  | Train Loss: 0.1363 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1183 | Train Acc: 0.9889
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0089 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0028 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0625 | Train Acc: 0.9659
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8541 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.5687 | Train Acc: 0.8662
 Site-cartoon                       | Train Loss: 0.5517 | Train Acc: 0.7639
Average Train Accuracy: 0.9212
============ Train epoch 45 ============
 Site-art_painting                  | Train Loss: 0.3464 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.4717 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2925 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.4577 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.1498 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.1579 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.1918 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.1086 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.1138 | Train Acc: 0.9640
 Site-art_painting                  | Train Loss: 0.0886 | Train Acc: 0.9889
 Site-photo                         | Train Loss: 0.0004 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0229 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0144 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0197 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0280 | Train Acc: 0.9936
 Site-sketch                        | Train Loss: 0.7363 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6955 | Train Acc: 0.7958
 Site-cartoon                       | Train Loss: 0.8125 | Train Acc: 0.7639
Average Train Accuracy: 0.9248
============ Train epoch 46 ============
 Site-art_painting                  | Train Loss: 0.3373 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3065 | Train Acc: 0.8261
 Site-art_painting                  | Train Loss: 0.4319 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1178 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.3003 | Train Acc: 0.9400
 Site-art_painting                  | Train Loss: 0.1515 | Train Acc: 0.9688
 Site-art_painting                  | Train Loss: 0.2046 | Train Acc: 0.9759
 Site-art_painting                  | Train Loss: 0.1204 | Train Acc: 0.9813
 Site-art_painting                  | Train Loss: 0.1117 | Train Acc: 0.9712
 Site-art_painting                  | Train Loss: 0.1220 | Train Acc: 0.9722
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0511 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.0091 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0511 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0008 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7463 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6183 | Train Acc: 0.8239
 Site-cartoon                       | Train Loss: 0.7730 | Train Acc: 0.7222
Average Train Accuracy: 0.9214
============ Train epoch 47 ============
 Site-art_painting                  | Train Loss: 0.2675 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.3141 | Train Acc: 0.9130
 Site-art_painting                  | Train Loss: 0.3398 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1190 | Train Acc: 0.9474
 Site-art_painting                  | Train Loss: 0.1214 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1818 | Train Acc: 0.9531
 Site-art_painting                  | Train Loss: 0.1946 | Train Acc: 0.9277
 Site-art_painting                  | Train Loss: 0.1799 | Train Acc: 0.9720
 Site-art_painting                  | Train Loss: 0.0894 | Train Acc: 0.9928
 Site-art_painting                  | Train Loss: 0.1302 | Train Acc: 0.9833
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0084 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0064 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0266 | Train Acc: 0.9886
 Site-photo                         | Train Loss: 0.0063 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.8605 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6339 | Train Acc: 0.7676
 Site-cartoon                       | Train Loss: 0.6438 | Train Acc: 0.7639
Average Train Accuracy: 0.9285
 Best site-art_painting              | Epoch:47 | Val Acc: 0.8889
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9130
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9000
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9474
 Best site-art_painting              | Epoch:47 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9531
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9277
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9720
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9928
 Best site-art_painting              | Epoch:47 | Val Acc: 0.9833
 Best site-photo                     | Epoch:47 | Val Acc: 1.0000
 Best site-photo                     | Epoch:47 | Val Acc: 1.0000
 Best site-photo                     | Epoch:47 | Val Acc: 1.0000
 Best site-photo                     | Epoch:47 | Val Acc: 0.9886
 Best site-photo                     | Epoch:47 | Val Acc: 1.0000
 Best site-sketch                    | Epoch:47 | Val Acc: 0.7143
 Best site-sketch                    | Epoch:47 | Val Acc: 0.7676
 Best site-cartoon                   | Epoch:47 | Val Acc: 0.7639
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_1_shuffle/harmo-fl...
============ Train epoch 48 ============
 Site-art_painting                  | Train Loss: 0.2784 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.5118 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.2454 | Train Acc: 0.9333
 Site-art_painting                  | Train Loss: 0.1432 | Train Acc: 0.9211
 Site-art_painting                  | Train Loss: 0.3167 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.2220 | Train Acc: 0.9062
 Site-art_painting                  | Train Loss: 0.2561 | Train Acc: 0.9398
 Site-art_painting                  | Train Loss: 0.1436 | Train Acc: 0.9626
 Site-art_painting                  | Train Loss: 0.1038 | Train Acc: 0.9784
 Site-art_painting                  | Train Loss: 0.0899 | Train Acc: 0.9833
 Site-photo                         | Train Loss: 0.0028 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0048 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0119 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0838 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0021 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.6927 | Train Acc: 0.7143
 Site-sketch                        | Train Loss: 0.6483 | Train Acc: 0.8099
 Site-cartoon                       | Train Loss: 0.7129 | Train Acc: 0.6806
Average Train Accuracy: 0.9147
============ Train epoch 49 ============
 Site-art_painting                  | Train Loss: 0.1709 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3282 | Train Acc: 0.8696
 Site-art_painting                  | Train Loss: 0.4098 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1040 | Train Acc: 0.9737
 Site-art_painting                  | Train Loss: 0.1831 | Train Acc: 0.9600
 Site-art_painting                  | Train Loss: 0.1367 | Train Acc: 0.9375
 Site-art_painting                  | Train Loss: 0.2149 | Train Acc: 0.9518
 Site-art_painting                  | Train Loss: 0.1214 | Train Acc: 0.9626
 Site-art_painting                  | Train Loss: 0.1252 | Train Acc: 0.9640
 Site-art_painting                  | Train Loss: 0.1241 | Train Acc: 0.9889
 Site-photo                         | Train Loss: 0.0005 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0447 | Train Acc: 0.9643
 Site-photo                         | Train Loss: 0.0074 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0914 | Train Acc: 0.9773
 Site-photo                         | Train Loss: 0.0011 | Train Acc: 1.0000
 Site-sketch                        | Train Loss: 0.7283 | Train Acc: 0.7857
 Site-sketch                        | Train Loss: 0.6137 | Train Acc: 0.7746
 Site-cartoon                       | Train Loss: 0.6286 | Train Acc: 0.7222
Average Train Accuracy: 0.9265
 Test site-art_painting              | Epoch:47 | Test Acc: 0.9428
 Test site-photo                     | Epoch:47 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:47 | Test Acc: 0.7097
 Test site-cartoon                   | Epoch:47 | Test Acc: 0.7287
art_painting: 0.9428, photo: 0.9985, sketch: 0.7097, cartoon: 0.7287, 
Average Test Accuracy(group): 0.8449, Average Test Accuracy(individual): 0.9205,
domain std=0.1274, cluster std=-1.0000, individual std=0.0946, 
===2023-08-17 05:49:50===
===2023-08-17 05:50:05===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 32
    iters: 50
    wk_iters: 1
    domain_num: 4
data_number=[18,23,30,38,50,64,83,107,139,180,15,28,49,88,157,14,142,72,
client_nums=[10,5,2,1,]
len_dataset=[1227,568,262,121,]
domain number = 4
Loading snapshots...
 Test site-art_painting              | Epoch:47 | Test Acc: 0.9476
 Test site-photo                     | Epoch:47 | Test Acc: 0.9985
 Test site-sketch                    | Epoch:47 | Test Acc: 0.7065
 Test site-cartoon                   | Epoch:47 | Test Acc: 0.7330
art_painting: 0.9476, photo: 0.9985, sketch: 0.7065, cartoon: 0.7330, 
Average Test Accuracy(group): 0.8464, Average Test Accuracy(individual): 0.9230,
domain std=0.1283, cluster std=-1.0000, individual std=0.0956, 
